Label,Left_Hip_q,Right_Hip_q,Left_Hip_qd,Right_Hip_qd,SampleTimeFine,Unnamed: 6,Unnamed: 7,Unnamed: 8,30
usq,-42.1068649291992,-54.2187194824218,2.72835230827331,-3.02767753601074,3041673220,,,,
usq,-41.467170715332,-55.2317886352539,2.60937285423278,-2.87076115608215,3041689887,,,,
usq,-40.8690567016601,-56.1274986267089,2.71119332313537,-2.44750642776489,3041706554,,,,
usq,-40.3811340332031,-56.8685493469238,2.49971890449523,-2.35341238975524,3041723221,,,,
usq,-39.9658889770507,-57.3935813903808,2.01037502288818,-2.40796637535095,3041739888,,,,
usq,-39.6227264404296,-57.7970466613769,1.59048855304718,-2.66800212860107,3041756555,,,,
usq,-39.3508682250976,-58.1874465942382,1.1494573354721,-2.99084162712097,3041773222,,,,
usq,-39.1641616821289,-58.5064582824707,0.958342194557189,-3.39835047721862,3041789889,,,,
usq,-39.0018539428711,-58.6542587280273,0.993096888065338,-3.73876500129699,3041806556,,,,
usq,-38.7690658569336,-58.6136093139648,1.13881850242614,-3.77638864517211,3041823223,,,,
usq,-38.5690689086914,-58.4687614440918,1.32937943935394,-3.58904314041137,3041839890,,,,
usq,-38.5309219360351,-58.2284965515136,1.5808185338974,-3.29845166206359,3041856557,,,,
usq,-38.7342147827148,-57.8154411315918,2.01363945007324,-3.05080914497375,3041873224,,,,
usq,-39.1835174560546,-57.196720123291,2.38105583190917,-2.80406332015991,3041889891,,,,
usq,-39.8159408569336,-56.3877563476562,2.61982250213623,-2.54207301139831,3041906558,,,,
usq,-40.5279312133789,-55.3444747924804,3.05712842941284,-2.39347195625305,3041923225,,,,
usq,-41.1372604370117,-54.0911865234375,3.5523817539215,-2.34884858131408,3041939892,,,,
usq,-41.615852355957,-52.6438331604003,3.57428741455078,-2.63430023193359,3041956559,,,,
usq,-42.0199432373046,-50.8252868652343,3.57553148269653,-3.74819326400756,3041973226,,,,
usq,-42.1954803466796,-49.0269546508789,3.75356817245483,-5.30167770385742,3041989893,,,,
usq,-42.0050811767578,-47.5070190429687,3.63099932670593,-5.51557111740112,3042006560,,,,
usq,-41.5569381713867,-45.6564407348632,3.20580768585205,-4.48732089996337,3042023227,,,,
usq,-40.943862915039,-43.2844123840332,2.964763879776,-3.67969393730163,3042039894,,,,
usq,-40.222785949707,-41.217487335205,2.78369069099426,-3.25001835823059,3042056561,,,,
usq,-39.4095153808593,-40.0783424377441,2.49502420425415,-3.70327234268188,3042073228,,,,
usq,-38.4816055297851,-39.4280586242675,2.34595966339111,-4.25836420059204,3042089895,,,,
usq,-37.4402313232421,-38.3905181884765,2.52929759025573,-4.20588397979736,3042106562,,,,
usq,-36.3521270751953,-36.9908485412597,2.73509907722473,-3.66983675956726,3042123229,,,,
usq,-35.2564086914062,-35.4605369567871,2.76684713363647,-3.8217921257019,3042139896,,,,
usq,-34.4120864868164,-33.9944381713867,2.3639965057373,-4.18734741210937,3042156563,,,,
usq,-33.932373046875,-32.8102226257324,2.18007016181945,-4.20052051544189,3042173230,,,,
usq,-33.5413742065429,-31.8602809906005,2.75979590415954,-3.68723917007446,3042189897,,,,
usq,-32.9116096496582,-30.7659358978271,4.37421226501464,-2.91437435150146,3042206564,,,,
usq,-31.9682846069335,-29.5632896423339,5.41901445388793,-2.46617770195007,3042223231,,,,
usq,-30.5322380065918,-28.4432048797607,4.31449365615844,-2.60622859001159,3042239898,,,,
usq,-28.4707107543945,-27.4405765533447,2.70365238189697,-3.04408550262451,3042256565,,,,
usq,-26.1851501464843,-26.6061725616455,2.59743857383728,-3.39830684661865,3042273232,,,,
usq,-24.3255424499511,-26.0141983032226,4.01776933670043,-3.70313596725463,3042289899,,,,
usq,-23.2468643188476,-25.3336906433105,4.899658203125,-3.63137197494506,3042306566,,,,
usq,-22.845890045166,-24.4858322143554,4.70663785934448,-3.95519590377807,3042323233,,,,
usq,-22.5384826660156,-23.4886074066162,4.47360134124755,-3.94367504119873,3042339900,,,,
usq,-22.0582122802734,-22.6333274841308,4.41727781295776,-3.94074440002441,3042356567,,,,
usq,-21.5342750549316,-21.9288578033447,4.11519145965576,-2.93279004096984,3042373234,,,,
usq,-20.9488067626953,-21.5803680419921,3.67292618751525,-1.99260461330413,3042389901,,,,
usq,-20.5238876342773,-21.289207458496,3.2068600654602,-1.92813289165496,3042406568,,,,
usq,-20.3067359924316,-21.1832447052001,3.32578349113464,-2.15250897407531,3042423235,,,,
usq,-20.1011581420898,-21.120922088623,3.92862367630004,-3.51666951179504,3042439902,,,,
usq,-19.7589721679687,-21.1484107971191,4.5350022315979,-4.2402491569519,3042456569,,,,
usq,-19.3557624816894,-21.1613826751709,4.99684238433837,-3.70485782623291,3042473236,,,,
usq,-19.0710182189941,-21.1687755584716,4.53634595870971,-2.7450795173645,3042489903,,,,
usq,-18.986961364746,-21.2624473571777,3.65532445907592,-2.13987374305725,3042506570,,,,
usq,-19.0350036621093,-21.3547134399414,3.29592537879943,-1.86671090126037,3042523237,,,,
usq,-19.1164512634277,-21.4050197601318,3.27775740623474,-1.90042042732238,3042539904,,,,
usq,-19.3374938964843,-21.5135250091552,3.55715656280517,-2.57477331161499,3042556571,,,,
usq,-19.7714080810546,-21.7710533142089,4.15621519088745,-3.39284968376159,3042573238,,,,
usq,-20.3593559265136,-22.1869144439697,4.40314245223999,-3.81957054138183,3042589905,,,,
usq,-21.0623931884765,-22.6392726898193,4.10721158981323,-3.70549345016479,3042606572,,,,
usq,-21.7289009094238,-23.0915718078613,3.65537309646606,-3.37475705146789,3042623239,,,,
usq,-22.3384323120117,-23.5415153503417,3.41108703613281,-3.02947854995727,3042639906,,,,
usq,-23.035789489746,-24.0167903900146,3.69749474525451,-2.84635281562805,3042656573,,,,
usq,-23.9403610229492,-24.584566116333,3.90353965759277,-3.04300069808959,3042673240,,,,
usq,-24.7846946716308,-25.263572692871,4.35582971572876,-3.26811432838439,3042689907,,,,
usq,-25.5652084350585,-26.0624923706054,4.21295499801635,-3.19403505325317,3042706574,,,,
usq,-26.3524284362793,-27.078649520874,3.76094841957092,-3.14182043075561,3042723241,,,,
usq,-27.2382621765136,-28.2808475494384,3.36217308044433,-3.1523642539978,3042739908,,,,
usq,-28.3584976196289,-29.5035343170166,3.08281397819519,-3.8057267665863,3042756575,,,,
usq,-29.7254409790039,-30.5478000640869,3.17364263534545,-4.15916156768798,3042773242,,,,
usq,-31.1580390930175,-31.5682392120361,3.25326037406921,-3.96853637695312,3042789909,,,,
usq,-32.362003326416,-32.8722648620605,3.39548206329345,-3.42377471923828,3042806576,,,,
usq,-33.4160194396972,-34.342788696289,3.52711415290832,-3.40133547782897,3042823243,,,,
usq,-34.5483016967773,-35.7864189147949,3.61973190307617,-3.68595838546752,3042839910,,,,
usq,-35.7448959350586,-37.4032897949218,3.3790476322174,-4.07046937942504,3042856577,,,,
usq,-36.8203201293945,-39.1656227111816,3.02938818931579,-3.98213601112365,3042873244,,,,
usq,-38.252212524414,-40.8336105346679,3.18207335472106,-3.94410848617553,3042889911,,,,
usq,-39.5808563232421,-42.4905738830566,3.11880350112915,-3.99188041687011,3042906578,,,,
usq,-40.5140304565429,-44.2074241638183,3.14582085609436,-3.88309478759765,3042923245,,,,
usq,-41.2409515380859,-45.9456024169921,2.98594093322753,-3.71509957313537,3042939912,,,,
usq,-41.7680740356445,-47.5876235961914,2.94357204437255,-3.92609930038452,3042956579,,,,
usq,-42.1244888305664,-49.0775833129882,2.88033843040466,-3.75936603546142,3042973246,,,,
usq,-42.4233856201171,-50.4285507202148,2.7054226398468,-3.4558982849121,3042989913,,,,
usq,-42.6100311279296,-51.7052001953125,2.71403002738952,-3.22786235809326,3043006580,,,,
usq,-42.6642684936523,-52.9327011108398,2.60342073440551,-3.12979102134704,3043023247,,,,
usq,-42.603530883789,-54.0359344482421,2.5365662574768,-2.92624831199646,3043039914,,,,
usq,-42.4188766479492,-54.9866104125976,2.63638019561767,-2.76366472244262,3043056581,,,,
usq,-42.1400527954101,-55.8410835266113,2.49815773963928,-2.72714638710021,3043073248,,,,
usq,-41.8327331542968,-56.569896697998,2.2620506286621,-2.99246954917907,3043089915,,,,
usq,-41.5560302734375,-57.1656036376953,2.10313367843627,-3.34468102455139,3043106582,,,,
usq,-41.3409881591796,-57.5258636474609,1.95162224769592,-3.7882432937622,3043123249,,,,
usq,-41.2488555908203,-57.5413055419921,1.84016239643096,-4.32522058486938,3043139916,,,,
usq,-41.2216567993164,-57.3432083129882,1.78326082229614,-4.56807374954223,3043156583,,,,
usq,-41.1732330322265,-57.0820083618164,1.90994489192962,-4.55458545684814,3043173250,,,,
usq,-41.1357116699218,-56.6365661621093,1.88573098182678,-4.62046432495117,3043189917,,,,
usq,-41.0520401000976,-55.8199272155761,1.82537627220153,-4.98572587966918,3043206584,,,,
usq,-41.0238342285156,-54.9402236938476,1.74418830871582,-4.74367713928222,3043223251,,,,
usq,-41.1446533203125,-54.016616821289,1.66442799568176,-4.18949556350708,3043239918,,,,
usq,-41.396499633789,-53.0613479614257,1.8939846754074,-3.65402626991271,3043256585,,,,
usq,-41.8085174560546,-51.8390464782714,2.60686588287353,-3.20977115631103,3043273252,,,,
usq,-42.1288909912109,-50.3278541564941,3.28407382965087,-3.21488046646118,3043289919,,,,
usq,-42.0414657592773,-48.8067283630371,3.98789501190185,-3.10513496398925,3043306586,,,,
usq,-41.5122833251953,-47.3685493469238,5.31297206878662,-2.01649713516235,3043323253,,,,
usq,-40.862190246582,-45.663475036621,6.18570232391357,-1.82205927371978,3043339920,,,,
usq,-40.4024047851562,-43.9006195068359,5.59271097183227,-2.64016127586364,3043356587,,,,
usq,-39.9976425170898,-42.306053161621,3.92111444473266,-3.14766526222229,3043373254,,,,
usq,-39.4589309692382,-40.8657112121582,1.97132396697998,-3.50437331199646,3043389921,,,,
usq,-38.7471466064453,-39.448184967041,0.606345951557159,-3.80304718017578,3043406588,,,,
usq,-38.0256729125976,-38.2835540771484,0.00569513393566012,-4.17017412185668,3043423255,,,,
usq,-37.4691467285156,-37.2983932495117,-0.0104884123429656,-4.33416557312011,3043439922,,,,
usq,-36.9558715820312,-36.3370780944824,0.151697099208831,-4.55527782440185,3043456589,,,,
usq,-36.4018859863281,-35.2473068237304,0.919305086135864,-4.57854461669921,3043473256,,,,
usq,-35.7242279052734,-33.8734817504882,1.79817271232604,-4.14500665664672,3043489923,,,,
usq,-34.7745361328125,-32.4373741149902,3.41257739067077,-3.52409625053405,3043506590,,,,
usq,-33.4385375976562,-31.3220081329345,6.29003381729126,-3.11633944511413,3043523257,,,,
usq,-31.938060760498,-30.5626144409179,6.55927419662475,-2.76826572418212,3043539924,,,,
usq,-30.2021827697753,-29.8663177490234,4.52669382095336,-3.12109041213989,3043556591,,,,
usq,-28.2007751464843,-28.9789009094238,3.28347492218017,-3.51093959808349,3043573258,,,,
usq,-26.4263954162597,-27.8633346557617,3.15346598625183,-3.55242943763732,3043589925,,,,
usq,-25.1815910339355,-26.5706844329834,3.51676869392395,-3.19472503662109,3043606592,,,,
usq,-24.5314559936523,-25.4398288726806,3.77750730514526,-3.3621506690979,3043623259,,,,
usq,-24.1488037109375,-24.7277355194091,3.61118912696838,-3.46265912055969,3043639926,,,,
usq,-23.6574249267578,-24.3033294677734,3.26125836372375,-3.06403923034667,3043656593,,,,
usq,-23.0868072509765,-23.9508380889892,2.69920301437377,-2.60729026794433,3043673260,,,,
usq,-22.4769058227539,-23.510835647583,2.41475439071655,-2.3805968761444,3043689927,,,,
usq,-21.6746826171875,-22.9264488220214,2.81188249588012,-2.2951636314392,3043706594,,,,
usq,-20.669017791748,-22.3686923980712,3.15110230445861,-2.45725464820861,3043723261,,,,
usq,-19.7672080993652,-22.0071125030517,3.54461860656738,-3.07236218452453,3043739928,,,,
usq,-19.2868881225585,-21.8465518951416,4.13336753845214,-3.7497341632843,3043756595,,,,
usq,-19.3494224548339,-21.7023868560791,4.96399736404418,-3.92264103889465,3043773262,,,,
usq,-19.6365203857421,-21.4732780456542,5.3866000175476,-3.43512511253356,3043789929,,,,
usq,-19.7263679504394,-21.3058013916015,5.01203203201293,-3.18099474906921,3043806596,,,,
usq,-19.618839263916,-21.2785263061523,3.9077718257904,-3.0300395488739,3043823263,,,,
usq,-19.3954391479492,-21.3972244262695,3.07959747314453,-2.79440808296203,3043839930,,,,
usq,-19.1578140258789,-21.62180519104,2.73885202407836,-2.8896906375885,3043856597,,,,
usq,-19.1306495666503,-21.8816967010498,3.00654101371765,-3.21060538291931,3043873264,,,,
usq,-19.3959236145019,-22.100341796875,3.26394772529602,-3.44644308090209,3043889931,,,,
usq,-19.9237060546875,-22.3967056274414,3.57838153839111,-3.50534796714782,3043906598,,,,
usq,-20.599006652832,-22.8435516357421,3.98944592475891,-3.35940361022949,3043923265,,,,
usq,-21.3181610107421,-23.3870010375976,4.25337791442871,-3.12281060218811,3043939932,,,,
usq,-22.0553894042968,-24.0237293243408,4.32772159576416,-3.17265224456787,3043956599,,,,
usq,-22.7932662963867,-24.7312679290771,4.33728122711181,-3.30712294578552,3043973266,,,,
usq,-23.5578994750976,-25.4667720794677,4.28812551498413,-3.35844731330871,3043989933,,,,
usq,-24.3445167541503,-26.2157649993896,4.14845561981201,-3.51697206497192,3044006600,,,,
usq,-25.2548904418945,-27.0206890106201,3.81270480155944,-3.62438082695007,3044023267,,,,
usq,-26.326675415039,-27.9052963256835,3.53124332427978,-3.64425230026245,3044039934,,,,
usq,-27.4299736022949,-28.8659534454345,3.38884663581848,-3.60939216613769,3044056601,,,,
usq,-28.5270805358886,-29.8727474212646,3.20331573486328,-3.60690093040466,3044073268,,,,
usq,-29.6196975708007,-30.9691886901855,3.19788122177124,-3.56915855407714,3044089935,,,,
usq,-30.7694091796875,-32.1292190551757,3.10383009910583,-3.35135984420776,3044106602,,,,
usq,-31.974868774414,-33.3221778869628,3.11777591705322,-3.13292503356933,3044123269,,,,
usq,-33.2285575866699,-34.5797996520996,2.8800311088562,-3.08568549156188,3044139936,,,,
usq,-34.6351699829101,-35.9484062194824,2.75125265121459,-3.30635976791381,3044156603,,,,
usq,-36.009765625,-37.4826126098632,2.54765462875366,-3.7409291267395,3044173270,,,,
usq,-37.4704360961914,-38.98876953125,2.2784571647644,-4.45910215377807,3044189937,,,,
usq,-38.8949737548828,-40.4871139526367,1.88955402374267,-5.23971033096313,3044206604,,,,
usq,-40.0992813110351,-42.1377792358398,1.49208903312683,-5.57903909683227,3044223271,,,,
usq,-40.9228591918945,-43.884593963623,1.91855108737945,-5.11973524093627,3044239938,,,,
usq,-41.5533905029296,-45.5831108093261,2.31266593933105,-4.01802682876586,3044256605,,,,
usq,-41.9652862548828,-47.2846755981445,2.39364552497863,-2.81376838684082,3044273272,,,,
usq,-42.1354217529296,-49.0069961547851,2.67130374908447,-1.80187118053436,3044289939,,,,
usq,-42.1365203857421,-50.5625686645507,2.96873021125793,-1.14767479896545,3044306606,,,,
usq,-42.1831436157226,-51.9798889160156,3.27620792388916,-1.14142572879791,3044323273,,,,
usq,-42.3587570190429,-53.3523063659668,3.28969120979309,-1.69106805324554,3044339940,,,,
usq,-42.3461761474609,-54.7070617675781,2.77074384689331,-2.34997749328613,3044356607,,,,
usq,-41.900764465332,-56.0703468322753,2.3292818069458,-2.74091792106628,3044373274,,,,
usq,-41.1738204956054,-57.3303680419921,2.05777096748352,-3.03342390060424,3044389941,,,,
usq,-40.5169219970703,-58.2852554321289,1.84103322029113,-3.40639162063598,3044406608,,,,
usq,-40.1871337890625,-58.8984413146972,2.06712317466735,-3.95902919769287,3044423275,,,,
usq,-40.2352981567382,-59.2981376647949,2.60186862945556,-4.20729541778564,3044439942,,,,
usq,-40.4477767944336,-59.5686416625976,3.27344465255737,-4.19554996490478,3044456609,,,,
usq,-40.5374145507812,-59.7409400939941,3.85852742195129,-4.1949119567871,3044473276,,,,
usq,-40.3693313598632,-59.8118705749511,3.98672008514404,-4.32274341583251,3044489943,,,,
usq,-40.0702896118164,-59.7578239440918,3.63479900360107,-4.51093816757202,3044506610,,,,
usq,-39.8609924316406,-59.5447578430175,3.28178882598876,-4.76939058303833,3044523277,,,,
usq,-39.8819580078125,-59.0714797973632,2.99348497390747,-5.22719526290893,3044539944,,,,
usq,-40.1212158203125,-58.3245773315429,2.70084309577941,-5.53832101821899,3044556611,,,,
usq,-40.5199737548828,-57.3799018859863,2.44913244247436,-5.51054191589355,3044573278,,,,
usq,-41.033821105957,-56.2693252563476,2.11833930015563,-5.50585412979126,3044589945,,,,
usq,-41.6065292358398,-54.9710655212402,1.68826079368591,-5.84187746047973,3044606612,,,,
usq,-42.1340637207031,-53.8450622558593,1.6551456451416,-4.46718502044677,3044623279,,,,
usq,-42.5411987304687,-52.3408851623535,1.71683394908905,-2.80618953704834,3044639946,,,,
usq,-42.8237228393554,-50.3262062072753,1.53694605827331,-1.01498818397521,3044656613,,,,
usq,-43.0504989624023,-48.1308898925781,1.54961323738098,-0.581710636615753,3044673280,,,,
usq,-43.176513671875,-46.3177757263183,1.56096863746643,-0.996886730194091,3044689947,,,,
usq,-43.2250137329101,-45.5169830322265,0.882040917873382,-1.13622951507568,3044706614,,,,
usq,-43.2607269287109,-45.6408004760742,0.733191609382629,-1.46234536170959,3044723281,,,,
usq,-43.3465499877929,-45.9300651550293,1.73068380355834,-2.63687586784362,3044739948,,,,
usq,-43.310546875,-45.7954406738281,2.53837847709655,-4.99965667724609,3044756615,,,,
usq,-42.9997024536132,-44.9593658447265,3.09859085083007,-6.48173999786376,3044773282,,,,
usq,-42.2886199951171,-43.7957344055175,3.45586109161376,-6.6534104347229,3044789949,,,,
usq,-41.2047119140625,-42.8299598693847,2.95723748207092,-6.33530855178833,3044806616,,,,
usq,-40.0617370605468,-41.9367485046386,3.20362639427185,-5.89517402648925,3044823283,,,,
usq,-38.9379501342773,-40.6903076171875,4.24607896804809,-4.89764595031738,3044839950,,,,
usq,-38.0510482788086,-39.1575088500976,4.70904731750488,-3.4376380443573,3044856617,,,,
usq,-37.7436065673828,-37.7259902954101,4.42848682403564,-2.46143245697021,3044873284,,,,
usq,-37.4237899780273,-36.7240715026855,3.22500419616699,-2.31583499908447,3044889951,,,,
usq,-36.495376586914,-36.0482063293457,2.16143870353698,-2.75446105003356,3044906618,,,,
usq,-35.0759735107421,-35.2960472106933,2.33091616630554,-3.05105113983154,3044923285,,,,
usq,-33.4758987426757,-34.4378547668457,2.98182725906372,-2.98730540275573,3044939952,,,,
usq,-32.114143371582,-33.843879699707,2.96315813064575,-3.01811623573303,3044956619,,,,
usq,-31.311351776123,-33.4572296142578,2.58779168128967,-3.0484447479248,3044973286,,,,
usq,-30.953441619873,-32.9332122802734,2.15174555778503,-3.06633186340332,3044989953,,,,
usq,-30.7431182861328,-32.1853599548339,2.3905394077301,-2.90536069869995,3045006620,,,,
usq,-30.5310974121093,-31.4578952789306,3.05691528320312,-2.73907279968261,3045023287,,,,
usq,-30.169937133789,-30.9242801666259,3.73668789863586,-2.82507991790771,3045039954,,,,
usq,-29.617820739746,-30.6549415588378,4.49036979675293,-3.50963115692138,3045056621,,,,
usq,-28.9880485534668,-30.5019340515136,4.99004888534545,-4.44680976867675,3045073288,,,,
usq,-28.4351577758789,-30.3404731750488,5.15991687774658,-4.87088012695312,3045089955,,,,
usq,-27.9923858642578,-30.0599021911621,4.81248617172241,-4.69559431076049,3045106622,,,,
usq,-27.6406364440918,-29.5816898345947,3.96753573417663,-3.99749493598938,3045123289,,,,
usq,-27.331687927246,-29.0201892852783,2.90664196014404,-3.12254667282104,3045139956,,,,
usq,-27.069538116455,-28.490623474121,1.95645630359649,-2.28836679458618,3045156623,,,,
usq,-26.7968940734863,-28.1471481323242,1.4216696023941,-1.83799874782562,3045173290,,,,
usq,-26.4760932922363,-27.9560165405273,1.85990178585052,-1.70812690258026,3045189957,,,,
usq,-26.2200088500976,-27.9050331115722,3.12932085990905,-1.9389579296112,3045206624,,,,
usq,-26.1328659057617,-28.0287132263183,4.37371492385864,-2.59826588630676,3045223291,,,,
usq,-26.1675834655761,-28.2471370697021,5.31233167648315,-3.39626812934875,3045239958,,,,
usq,-26.2528076171875,-28.4291725158691,6.0772795677185,-4.09496593475341,3045256625,,,,
usq,-26.2427673339843,-28.513032913208,6.08502292633056,-4.51346826553344,3045273292,,,,
usq,-26.0746307373046,-28.4475727081298,4.82816982269287,-4.75732326507568,3045289959,,,,
usq,-26.2262802124023,-28.2100276947021,3.09637069702148,-5.44097900390625,3045306626,,,,
usq,-26.7822532653808,-27.9562950134277,2.64170980453491,-5.79915237426757,3045323293,,,,
usq,-27.0910835266113,-27.4872856140136,2.60958409309387,-4.39385032653808,3045339960,,,,
usq,-27.274356842041,-27.6921939849853,2.91740036010742,-0.668448865413665,3045356627,,,,
usq,-27.5807342529296,-28.4077453613281,3.38033151626586,-0.473315417766571,3045373294,,,,
usq,-28.0904998779296,-29.2168998718261,3.79318404197692,-1.55361926555633,3045389961,,,,
usq,-28.7722282409668,-29.8198509216308,4.03994369506835,-2.38148617744445,3045406628,,,,
usq,-29.4946212768554,-30.444616317749,4.52865886688232,-2.98624205589294,3045423295,,,,
usq,-30.1587142944335,-31.2100315093994,4.79638957977294,-3.81427693367004,3045439962,,,,
usq,-30.8505172729492,-32.0254974365234,4.69012689590454,-4.71810817718505,3045456629,,,,
usq,-31.5690956115722,-32.8720054626464,4.62374067306518,-4.94986581802368,3045473296,,,,
usq,-32.207405090332,-33.7495765686035,4.49853229522705,-4.80279445648193,3045489963,,,,
usq,-32.7692489624023,-34.575927734375,4.13497638702392,-4.63344860076904,3045506630,,,,
usq,-33.2956657409668,-35.3123092651367,3.96280264854431,-4.50462388992309,3045523297,,,,
usq,-33.9165496826171,-35.9563980102539,3.85961246490478,-4.19884824752807,3045539964,,,,
usq,-34.6580810546875,-36.6337127685546,3.55374860763549,-3.7664635181427,3045556631,,,,
usq,-35.4018630981445,-37.4117584228515,3.2617642879486,-3.33223843574523,3045573298,,,,
usq,-36.1285934448242,-38.264289855957,3.02155089378356,-2.97310018539428,3045589965,,,,
usq,-36.8190383911132,-39.1843032836914,2.99068403244018,-2.87427949905395,3045606632,,,,
usq,-37.4371871948242,-40.1452026367187,3.20633864402771,-3.06440567970275,3045623299,,,,
usq,-38.0162277221679,-41.0890884399414,3.47992992401123,-3.62425208091735,3045639966,,,,
usq,-38.5867080688476,-42.1401672363281,3.62886691093444,-4.11140441894531,3045656633,,,,
usq,-39.0780334472656,-43.3336486816406,3.48721671104431,-4.28620433807373,3045673300,,,,
usq,-39.5060577392578,-44.6422424316406,3.3598153591156,-4.35782814025878,3045689967,,,,
usq,-39.9021987915039,-45.9731292724609,3.4602301120758,-4.13197088241577,3045706634,,,,
usq,-40.2563095092773,-47.1032333374023,3.94998121261596,-3.58266735076904,3045723301,,,,
usq,-40.568977355957,-48.0250663757324,4.31991863250732,-3.39867949485778,3045739968,,,,
usq,-40.8227233886718,-48.9264106750488,3.89745187759399,-3.6651177406311,3045756635,,,,
usq,-40.9875946044921,-49.9943771362304,3.36579394340515,-4.02148056030273,3045773302,,,,
usq,-41.0826339721679,-51.2161827087402,3.42638397216796,-3.86038970947265,3045789969,,,,
usq,-41.110366821289,-52.3159561157226,3.68594217300415,-3.61110520362854,3045806636,,,,
usq,-41.0105972290039,-53.1568374633789,3.6228277683258,-3.37900042533874,3045823303,,,,
usq,-40.7302551269531,-53.8481826782226,3.5326223373413,-3.25471711158752,3045839970,,,,
usq,-40.2976837158203,-54.5788879394531,3.44128727912902,-3.33289957046508,3045856637,,,,
usq,-39.7928924560546,-55.3447380065918,3.2922945022583,-3.61882972717285,3045873304,,,,
