Label,Left_Hip_q,Right_Hip_q,Left_Hip_qd,Right_Hip_qd,SampleTimeFine,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
bas,-27.178092956543,-10.4253883361817,0.9445983826985662,-4.828057445691995,1191610275,,,,,,,,,,,
bas,-25.551326751709,-10.2438430786133,0.6574455552124374,-6.306338808456049,1191626942,,,,,,,,,,,
bas,-24.0481033325196,-9.9806060791016,0.2580141218568102,-7.717844905929042,1191643609,,,,,,,,,,,
bas,-23.1591835021973,-10.3865127563477,-0.25854211720629205,-9.005161830433824,1191660276,,,,,,,,,,,
bas,-21.6624259948731,-10.8308486938477,-0.8571176687416271,-10.08014379840149,1191676943,,,,,,,,,,,
bas,-20.5467071533204,-11.7668533325196,-1.4731908560293057,-10.823754845029336,1191693610,,,,,,,,,,,
bas,-20.3081245422364,-12.9635200500489,-2.0225577273041884,-11.116133900140014,1191710277,,,,,,,,,,,
bas,-20.508358001709,-14.1966781616211,-2.4105139542271554,-10.886681101057434,1191726944,,,,,,,,,,,
bas,-20.7476844787598,-15.5201873779297,-2.5448647848138406,-10.160704866656992,1191743611,,,,,,,,,,,
bas,-20.9847717285157,-17.1183166503907,-2.355187442376515,-9.078357995978036,1191760278,,,,,,,,,,,
bas,-21.1553001403809,-18.8878288269043,-1.8152421935603122,-7.872476513028292,1191776945,,,,,,,,,,,
bas,-21.1658897399903,-20.739372253418,-0.9616956655434856,-6.809197780162724,1191793612,,,,,,,,,,,
bas,-21.2678756713868,-22.7007560729981,0.09750099221468062,-6.1116133034963385,1191810279,,,,,,,,,,,
bas,-21.9376487731934,-24.3763961791993,1.1894866398931936,-5.895267123795768,1191826946,,,,,,,,,,,
bas,-22.9499244689942,-25.8010787963868,2.099770996360207,-6.140363429916627,1191843613,,,,,,,,,,,
bas,-23.3557434082032,-26.9487495422364,2.6120134107213993,-6.709455500226604,1191860280,,,,,,,,,,,
bas,-23.2231330871582,-27.4466590881348,2.5595487551264045,-7.399138387626462,1191876947,,,,,,,,,,,
bas,-22.9077949523926,-27.2231254577637,1.8780507203921297,-8.001816423463284,1191893614,,,,,,,,,,,
bas,-22.4221305847168,-26.4666633605957,0.6441513487949587,-8.355196678808825,1191910281,,,,,,,,,,,
bas,-21.9152030944825,-24.9982566833497,-0.9152227498801359,-8.36853209163136,1191926948,,,,,,,,,,,
bas,-21.5554962158204,-22.6256065368653,-2.45225069130741,-8.026685766621075,1191943615,,,,,,,,,,,
bas,-21.5379219055176,-19.4194831848145,-3.5653592281120234,-7.379704746099634,1191960282,,,,,,,,,,,
bas,-21.9082679748536,-15.7182579040528,-3.8911594143151462,-6.526042918849422,1191976949,,,,,,,,,,,
bas,-22.4671478271485,-11.8707313537598,-3.198748295090331,-5.594374820801845,1191993616,,,,,,,,,,,
bas,-23.1400947570801,-9.0378074645997,-1.460216970859196,-4.725121879916672,1192010283,,,,,,,,,,,
bas,-23.8183670043946,-7.2297897338868,1.1251473431672923,-4.05040155660827,1192026950,,,,,,,,,,,
bas,-24.4595031738282,-5.4346160888672,4.164619795797287,-3.671081690812022,1192043617,,,,,,,,,,,
bas,-24.6352195739747,-3.9294052124024,7.159286147396934,-3.632124267664883,1192060284,,,,,,,,,,,
bas,-24.9388465881348,-2.769401550293,9.623104231587805,-3.9013934050177133,1192076951,,,,,,,,,,,
bas,-25.5119667053223,-2.8428039550782,11.200212356341927,-4.360326938853772,1192093618,,,,,,,,,,,
bas,-25.6769905090332,-4.7108459472657,11.746246080668184,-4.814786826652523,1192110285,,,,,,,,,,,
bas,-25.4238090515137,-6.4654617309571,11.350836144069563,-5.029438335597693,1192126952,,,,,,,,,,,
bas,-23.7796669006348,-7.5248451232911,10.296754379717955,-4.780135165170056,1192143619,,,,,,,,,,,
bas,-22.0879249572754,-8.5390739440918,8.969557738479244,-3.9104189983112674,1192160286,,,,,,,,,,,
bas,-22.0088424682618,-10.0806884765625,7.74569863509247,-2.375606980366691,1192176953,,,,,,,,,,,
bas,-23.4427146911622,-12.3446388244629,6.8940399617968815,-0.2622608001115477,1192193620,,,,,,,,,,,
bas,-25.220760345459,-14.8728752136231,6.522290897945351,2.2214617528289726,1192210287,,,,,,,,,,,
bas,-26.7104988098145,-17.0789184570313,6.584509857497435,4.781923440082859,1192226954,,,,,,,,,,,
bas,-27.9615173339844,-19.1572380065918,6.942148378412767,7.094493023703249,1192243621,,,,,,,,,,,
bas,-28.6921272277832,-21.2896461486817,7.448561795884335,8.864347878782892,1192260288,,,,,,,,,,,
bas,-29.5279502868653,-23.3847579956055,8.017124642568247,9.879920573443755,1192276955,,,,,,,,,,,
bas,-30.7323608398438,-25.4972724914551,8.642753952670931,10.047534026000008,1192293622,,,,,,,,,,,
bas,-31.9853172302247,-27.4603309631348,9.371115388922421,9.401789135340653,1192310289,,,,,,,,,,,
bas,-32.8374176025391,-28.7122383117676,10.235040471770226,8.093368251558225,1192326956,,,,,,,,,,,
bas,-33.0278701782227,-29.6031608581543,11.190799976926094,6.360427088821787,1192343623,,,,,,,,,,,
bas,-32.7782020568848,-30.9628448486329,12.084580124202722,4.490254279879085,1192360290,,,,,,,,,,,
bas,-32.1470031738282,-32.0431632995606,12.666982652611775,2.7762898805186516,1192376957,,,,,,,,,,,
bas,-30.6623497009278,-32.2228164672852,12.657110440830854,1.4747094416160442,1192393624,,,,,,,,,,,
bas,-28.5872116088868,-31.5996246337891,11.841048827956188,0.7652436131226561,1192410291,,,,,,,,,,,
bas,-26.9304313659668,-31.5439033508301,10.174352181522035,0.7212333828282215,1192426958,,,,,,,,,,,
bas,-25.7108039855957,-31.4876556396485,7.849560887567429,1.293713212655045,1192443625,,,,,,,,,,,
bas,-24.6248817443848,-30.2833442687989,5.294502078513237,2.3152691804862506,1192460292,,,,,,,,,,,
bas,-23.4479103088379,-28.7651138305665,3.087046585469629,3.530370097592413,1192476959,,,,,,,,,,,
bas,-20.923137664795,-27.0582504272461,1.8015663082714046,4.6535441648966005,1192493626,,,,,,,,,,,
bas,-17.248634338379,-25.6078529357911,1.8316805676509482,5.4429198578672136,1192510293,,,,,,,,,,,
bas,-13.0174903869629,-24.3428039550782,3.2508128438076724,5.763540129693759,1192526960,,,,,,,,,,,
bas,-9.8982124328614,-23.3372268676758,5.764904127953971,5.614737401592964,1192543627,,,,,,,,,,,
bas,-7.3563919067383,-22.618263244629,8.778785266434191,5.110938614613138,1192560294,,,,,,,,,,,
bas,-5.0299911499024,-21.7099342346192,11.55425607734085,4.426444185518035,1192576961,,,,,,,,,,,
bas,-3.0861129760743,-20.7645072937012,13.405858560864823,3.7293651663879706,1192593628,,,,,,,,,,,
bas,-1.4521865844727,-19.7973060607911,13.87252369776555,3.130522570215281,1192610295,,,,,,,,,,,
bas,-0.0991516113281961,-18.7324104309082,12.81832577506619,2.662161083968232,1192626962,,,,,,,,,,,
bas,1.0001144409179,-17.7545623779297,10.44341571643023,2.2877628793134632,1192643629,,,,,,,,,,,
bas,1.8615264892578,-17.1946182250977,7.214559348459009,1.9346115298258681,1192660296,,,,,,,,,,,
bas,2.7956237792968,-17.2541656494141,3.7436587495164417,1.5355528650132784,1192676963,,,,,,,,,,,
bas,4.00974273681641,-17.325065612793,0.6482952446082005,1.0645721147387361,1192693630,,,,,,,,,,,
bas,5.6618576049804,-16.7846946716309,-1.5759179044465026,0.5531966947403164,1192710297,,,,,,,,,,,
bas,7.23585510253901,-16.2779235839844,-2.6483897729928247,0.0818438860429017,1192726964,,,,,,,,,,,
bas,7.9080505371093,-16.1001853942872,-2.544751778519446,-0.2501550686031331,1192743631,,,,,,,,,,,
bas,6.8282012939453,-15.6966094970704,-1.475810165021927,-0.36383130081272613,1192760298,,,,,,,,,,,
bas,4.62608337402339,-14.3181762695313,0.1918326378539365,-0.2335728933664205,1192776965,,,,,,,,,,,
bas,1.8352737426757,-11.9250717163086,2.048410185206106,0.09883202665591319,1192793632,,,,,,,,,,,
bas,-1.2947235107422,-9.7459220886231,3.7461101548372895,0.5334729304122356,1192810299,,,,,,,,,,,
bas,-4.6201934814454,-8.9583816528321,5.060170996746546,0.93966191995047,1192826966,,,,,,,,,,,
bas,-8.157772064209,-8.476619720459,5.894026473166085,1.1900947726444826,1192843633,,,,,,,,,,,
bas,-11.6454048156739,-7.4460601806641,6.24509023057606,1.1907024682412324,1192860300,,,,,,,,,,,
bas,-14.9169807434082,-6.5609436035157,6.162083672692652,0.8996381533856515,1192876967,,,,,,,,,,,
bas,-18.203182220459,-6.0028343200684,5.718901741520072,0.33391213733777336,1192893634,,,,,,,,,,,
bas,-21.146713256836,-5.3268356323243,5.010773645623028,-0.4349566129467419,1192910301,,,,,,,,,,,
bas,-23.0745506286622,-4.61273193359381,4.15935843486026,-1.2945413154769836,1192926968,,,,,,,,,,,
bas,-24.2096595764161,-3.8181076049805,3.307078211703813,-2.1134093901008417,1192943635,,,,,,,,,,,
bas,-25.3733406066895,-2.96026611328131,2.591241949414117,-2.7700124833107806,1192960302,,,,,,,,,,,
bas,-26.6648902893067,-2.0005569458008,2.106520554682258,-3.1841653067496605,1192976969,,,,,,,,,,,
bas,-28.1233406066895,-1.0848922729493,1.875536716566456,-3.3423813963305653,1192993636,,,,,,,,,,,
bas,-29.1642456054688,-0.328697204589901,1.8440516725216283,-3.3067892821524163,1193010303,,,,,,,,,,,
bas,-29.5286750793457,0.422874450683594,1.9039105370591445,-3.201445866175722,1193026970,,,,,,,,,,,
bas,-29.4668006896973,1.24282073974609,1.933686853543249,-3.178521250374588,1193043637,,,,,,,,,,,
bas,-29.01513671875,1.35032653808589,1.8405711257166222,-3.37562867944818,1193060304,,,,,,,,,,,
bas,-27.9755897521973,1.0965881347656,1.5881102078024425,-3.8792049907912594,1193076971,,,,,,,,,,,
bas,-26.4117279052735,1.2732772827148,1.2006493383015535,-4.704505833709783,1193093638,,,,,,,,,,,
bas,-25.2992515563965,1.5836181640625,0.7445284046291787,-5.793480651391542,1193110305,,,,,,,,,,,
bas,-23.9937362670899,1.51149749755859,0.2956277724955677,-7.025271394230491,1193126972,,,,,,,,,,,
bas,-23.0516052246094,0.722785949707003,-0.0913568176811979,-8.235268440158723,1193143639,,,,,,,,,,,
bas,-22.6453399658204,-0.628074645996094,-0.39816197443524126,-9.243546217426788,1193160306,,,,,,,,,,,
bas,-22.72562789917,-2.3778610229493,-0.6376284969648608,-9.89352567403945,1193176973,,,,,,,,,,,
bas,-23.1568107604981,-4.64881896972661,-0.8333660938286183,-10.094237995025992,1193193640,,,,,,,,,,,
bas,-23.9389991760254,-7.5484657287598,-0.996718028133582,-9.851232912123928,1193210307,,,,,,,,,,,
bas,-24.7855873107911,-10.3147659301758,-1.1133419543461165,-9.270640251316859,1193226974,,,,,,,,,,,
bas,-25.6785621643067,-12.8591690063477,-1.1461992471918045,-8.530433270917015,1193243641,,,,,,,,,,,
bas,-25.7803382873536,-15.10107421875,-1.0538731281141593,-7.827189746287582,1193260308,,,,,,,,,,,
bas,-25.0754547119141,-17.0751342773438,-0.816197815523908,-7.317508432619929,1193276975,,,,,,,,,,,
bas,-24.4239692687989,-18.8852615356446,-0.4558921926577181,-7.075575139192923,1193293642,,,,,,,,,,,
bas,-24.3475341796875,-20.4885215759278,-0.04649933532094018,-7.082040808947317,1193310309,,,,,,,,,,,
bas,-25.1471176147461,-21.8684158325196,0.2979251191082538,-7.247106349598773,1193326976,,,,,,,,,,,
bas,-26.1037406921387,-23.0675010681153,0.4503051915389228,-7.4562459925754005,1193343643,,,,,,,,,,,
bas,-25.953899383545,-24.3630523681641,0.3098609814202953,-7.616362267026333,1193360310,,,,,,,,,,,
bas,-25.1683731079102,-25.1951141357422,-0.1555697265964601,-7.680747062309697,1193376977,,,,,,,,,,,
bas,-24.2700119018555,-25.2104721069336,-0.8762724572264026,-7.644722760237965,1193393644,,,,,,,,,,,
bas,-23.5000114440918,-24.3027725219727,-1.67011847467892,-7.521643303037073,1193410311,,,,,,,,,,,
bas,-22.9771766662598,-22.3895454406739,-2.26570556187461,-7.318817551001591,1193426978,,,,,,,,,,,
bas,-22.9061126708985,-19.5417671203614,-2.3616256156791167,-7.029721765145871,1193443645,,,,,,,,,,,
bas,-23.1068077087403,-16.065055847168,-1.7112556445307492,-6.646730812010602,1193460312,,,,,,,,,,,
bas,-23.5472793579102,-12.2247962951661,-0.20944359065211468,-6.185294939066987,1193476979,,,,,,,,,,,
bas,-24.4251213073731,-8.8215026855469,2.04908471571605,-5.702463908779667,1193493646,,,,,,,,,,,
bas,-25.6404876708985,-6.2008285522461,4.765057047334212,-5.293460551325731,1193510313,,,,,,,,,,,
bas,-26.870891571045,-3.7303543090821,7.493393691062451,-5.059802382396372,1193526980,,,,,,,,,,,
bas,-28.1015319824219,-1.19781494140631,9.753620444496711,-5.0577043699260384,1193543647,,,,,,,,,,,
bas,-29.0873985290528,1.0902862548828,11.16109165390023,-5.249196504255996,1193560314,,,,,,,,,,,
bas,-29.305763244629,-0.860282897949304,11.537930469049714,-5.48230010998859,1193576981,,,,,,,,,,,
bas,-28.7484855651856,-3.5639953613282,10.965008090041179,-5.516229218839053,1193593648,,,,,,,,,,,
bas,-27.1627197265625,-4.8381271362305,9.752382361104031,-5.087157190251352,1193610315,,,,,,,,,,,
bas,-25.7990036010743,-5.8790359497071,8.333000152530145,-3.9913010775195885,1193626982,,,,,,,,,,,
bas,-25.879135131836,-6.646484375,7.115366694660581,-2.155683557910407,1193643649,,,,,,,,,,,
bas,-27.0287857055665,-7.9635238647461,6.3520431138035125,0.32550080809556453,1193660316,,,,,,,,,,,
bas,-28.8966369628907,-9.6516838073731,6.07842002530234,3.197203227491403,1193676983,,,,,,,,,,,
bas,-30.3081436157227,-11.6654853820801,6.146002024802562,6.089410191405631,1193693650,,,,,,,,,,,
bas,-30.6608924865723,-13.989501953125,6.329626687601439,8.592368828685588,1193710317,,,,,,,,,,,
bas,-30.3723335266114,-16.7756118774415,6.453533793897748,10.345136894799582,1193726984,,,,,,,,,,,
bas,-30.4600296020508,-19.6801986694336,6.476206519062956,11.1162722610286,1193743651,,,,,,,,,,,
bas,-30.8310279846192,-21.8061752319336,6.498974795164968,10.854394344280966,1193760318,,,,,,,,,,,
bas,-31.0872840881348,-23.2364654541016,6.702050928422476,9.692944058148814,1193776985,,,,,,,,,,,
bas,-31.025016784668,-24.7914085388184,7.242683337667698,7.907297463029614,1193793652,,,,,,,,,,,
bas,-30.2145767211915,-26.0333328247071,8.160655968239007,5.838923901390967,1193810319,,,,,,,,,,,
bas,-29.0679664611817,-26.6618957519532,9.327761158561328,3.8141688872608204,1193826986,,,,,,,,,,,
bas,-27.6486892700196,-27.1817932128907,10.459852409213985,2.0875438965165274,1193843653,,,,,,,,,,,
bas,-25.7014808654786,-27.8050117492676,11.190663300885328,0.8259823961440518,1193860320,,,,,,,,,,,
bas,-23.6470451354981,-28.9018440246582,11.188643577498105,0.12528500723574051,1193876987,,,,,,,,,,,
bas,-21.8894157409668,-29.9230842590332,10.283034791993686,0.029992147674693555,1193893654,,,,,,,,,,,
bas,-20.7550849914551,-30.2555274963379,8.556596582454544,0.5315733631265908,1193910321,,,,,,,,,,,
bas,-20.0564804077149,-29.5127410888672,6.365077669332509,1.5462503068523614,1193926988,,,,,,,,,,,
bas,-19.1167602539063,-28.0223045349122,4.262463634870996,2.8992030479422692,1193943655,,,,,,,,,,,
bas,-16.5023956298829,-26.4299392700196,2.844867194014298,4.342309663258389,1193960322,,,,,,,,,,,
bas,-12.8256454467774,-25.372901916504,2.5622890766308837,5.608266134208825,1193976989,,,,,,,,,,,
bas,-8.5786819458008,-24.7058258056641,3.5670176563172133,6.477518829422629,1193993656,,,,,,,,,,,
bas,-5.5001525878907,-24.0485877990723,5.656690555752163,6.826733162196366,1194010323,,,,,,,,,,,
bas,-3.2596435546875,-23.4940643310547,8.332255258029793,6.640607118709294,1194026990,,,,,,,,,,,
bas,-1.1134338378907,-22.7862625122071,10.945238940358335,5.989827076398947,1194043657,,,,,,,,,,,
bas,1.0133895874023,-22.0157203674317,12.877440251302753,4.992594814331424,1194060324,,,,,,,,,,,
bas,2.5155334472656,-21.3064498901368,13.691982860071752,3.7792424428028495,1194076991,,,,,,,,,,,
bas,3.3760681152343,-20.9111061096192,13.215171828745305,2.471706756815673,1194093658,,,,,,,,,,,
bas,3.5641174316406,-20.9136581420899,11.540500427463884,1.1789592939310833,1194110325,,,,,,,,,,,
bas,3.24732971191401,-21.3991661071778,8.97364140634396,0.001825703423247619,1194126992,,,,,,,,,,,
bas,2.9074783325195,-21.9409790039063,5.949643130815844,-0.9616828028154315,1194143659,,,,,,,,,,,
bas,2.8913269042968,-22.2457466125489,2.949326694899569,-1.6173838088759092,1194160326,,,,,,,,,,,
bas,3.4983673095703,-22.2827949523926,0.42785033487126733,-1.8851303883088522,1194176993,,,,,,,,,,,
bas,4.6839218139648,-21.9453048706055,-1.2447179503602044,-1.7167922224446361,1194193660,,,,,,,,,,,
bas,6.47039794921869,-21.6038208007813,-1.8347264768989082,-1.116976925502662,1194210327,,,,,,,,,,,
bas,8.05258941650391,-21.1772651672364,-1.2855708283658984,-0.1592841110619331,1194226994,,,,,,,,,,,
bas,8.55356597900391,-20.158504486084,0.26433084684002306,1.0092991209486595,1194243661,,,,,,,,,,,
bas,7.501594543457,-18.6472129821778,2.5004346818428376,2.1815498471663752,1194260328,,,,,,,,,,,
bas,5.4567184448242,-16.8121604919434,4.992662696072018,3.12271460492937,1194276995,,,,,,,,,,,
bas,2.85251617431641,-15.0564804077149,7.28613866717663,3.61865121851639,1194293662,,,,,,,,,,,
bas,-0.153572082519602,-14.3690528869629,8.997245807294677,3.5280919626776095,1194310329,,,,,,,,,,,
bas,-3.1253662109375,-15.1118812561036,9.887725290728467,2.823558077788059,1194326996,,,,,,,,,,,
bas,-6.0298347473145,-15.9608993530274,9.898563426904458,1.607692590754317,1194343663,,,,,,,,,,,
bas,-8.7713165283204,-15.5591621398926,9.140643572425722,0.0991743179016328,1194360330,,,,,,,,,,,
bas,-11.2622299194336,-15.0457458496094,7.852827385529054,-1.409569368323779,1194376997,,,,,,,,,,,
bas,-13.6744461059571,-14.4218940734864,6.343751560188224,-2.6149995084075948,1194393664,,,,,,,,,,,
bas,-15.8619232177735,-13.797046661377,4.930132416756343,-3.2738511405103288,1194410331,,,,,,,,,,,
bas,-17.8102455139161,-13.0397644042969,3.877852083139214,-3.268127503467658,1194426998,,,,,,,,,,,
bas,-19.6391868591309,-12.0106468200684,3.350309641256775,-2.6460049253459546,1194443665,,,,,,,,,,,
bas,-21.2757415771485,-10.928638458252,3.3726839998012914,-1.6226364339937773,1194460332,,,,,,,,,,,
bas,-22.7098045349122,-9.950855255127,3.824493659530396,-0.5333882780255262,1194476999,,,,,,,,,,,
bas,-23.7490882873536,-9.3290748596192,4.4692436235005975,0.2531172357559184,1194493666,,,,,,,,,,,
bas,-23.4686088562012,-9.3301620483399,5.018313927538938,0.43815811743912597,1194510333,,,,,,,,,,,
bas,-22.2990188598633,-9.6147193908692,5.212303913718131,-0.12219583139818826,1194527000,,,,,,,,,,,
bas,-20.220069885254,-10.2669334411622,4.894352491921356,-1.3810730721557327,1194543667,,,,,,,,,,,
bas,-17.6166648864747,-10.6847457885743,4.0512523328588514,-3.1243562719757447,1194560334,,,,,,,,,,,
bas,-15.8505172729493,-10.7528152465821,2.8095434471539007,-5.038647089536706,1194577001,,,,,,,,,,,
bas,-13.7843170166016,-11.3675804138184,1.3909326169358707,-6.793882354562148,1194593668,,,,,,,,,,,
bas,-11.6562995910645,-12.2250061035157,0.04680842058117226,-8.115324272324262,1194610335,,,,,,,,,,,
bas,-10.4025230407715,-13.2484169006348,-1.002795834360901,-8.833180454723342,1194627002,,,,,,,,,,,
bas,-10.0013313293457,-14.1835823059082,-1.6078572677838883,-8.90638689383492,1194643669,,,,,,,,,,,
bas,-10.3143424987793,-15.2733345031739,-1.7012455407715172,-8.418657539916953,1194660336,,,,,,,,,,,
bas,-10.7818069458008,-16.2521553039551,-1.2935663428588138,-7.547763960088389,1194677003,,,,,,,,,,,
bas,-11.3070373535157,-17.6787033081055,-0.45999752269856176,-6.516054166435532,1194693670,,,,,,,,,,,
bas,-12.0790672302247,-19.1082077026368,0.6744437344651676,-5.536487745003028,1194710337,,,,,,,,,,,
bas,-12.5264434814454,-20.2927360534668,1.94906527315055,-4.769470542165578,1194727004,,,,,,,,,,,
bas,-12.7375793457032,-21.5018196105957,3.182030815701849,-4.301478209595053,1194743671,,,,,,,,,,,
bas,-12.8615531921387,-22.5038757324219,4.1881608717116805,-4.14828002208144,1194760338,,,,,,,,,,,
bas,-12.272388458252,-22.9636192321778,4.802957280123891,-4.275490422849704,1194777005,,,,,,,,,,,
bas,-11.5352859497071,-23.1962623596192,4.912736990196492,-4.622160385610888,1194793672,,,,,,,,,,,
bas,-10.7738037109375,-23.5096549987793,4.48546178531741,-5.114868031098077,1194810339,,,,,,,,,,,
bas,-9.8100166320801,-23.4662399291993,3.5924772302590235,-5.669676678107075,1194827006,,,,,,,,,,,
bas,-8.6938552856446,-22.6479721069336,2.410847068461079,-6.1895155422120265,1194843673,,,,,,,,,,,
bas,-7.6395721435547,-21.0732116699219,1.1999026554403556,-6.567664532831102,1194860340,,,,,,,,,,,
bas,-7.0110168457032,-19.0011825561524,0.2526952877784859,-6.70342143936222,1194877007,,,,,,,,,,,
bas,-7.0741424560547,-16.2854537963868,-0.16870530672690526,-6.527894458253508,1194893674,,,,,,,,,,,
bas,-7.6209182739258,-13.0388374328614,0.1019284259375697,-6.030748866211011,1194910341,,,,,,,,,,,
bas,-8.6550941467286,-10.0246276855469,1.0888472304519015,-5.275580656240771,1194927008,,,,,,,,,,,
bas,-10.1850128173829,-8.3260688781739,2.662412251743788,-4.3937029699189525,1194943675,,,,,,,,,,,
bas,-11.7991638183594,-7.5176696777344,4.567696236659347,-3.553270072230435,1194960342,,,,,,,,,,,
bas,-12.6111183166504,-6.6832695007325,6.4875657159017655,-2.910591174299694,1194977009,,,,,,,,,,,
bas,-13.5019302368165,-6.0661926269532,8.12229059363702,-2.5588597785710383,1194993676,,,,,,,,,,,
bas,-14.9475631713868,-5.5873565673829,9.260606111917225,-2.4920223707331934,1195010343,,,,,,,,,,,
bas,-15.970458984375,-5.5837783813477,9.81949344860209,-2.597119978595341,1195027010,,,,,,,,,,,
bas,-16.8088989257813,-6.5717811584473,9.842565927669247,-2.679528532327616,1195043677,,,,,,,,,,,
bas,-17.3928298950196,-7.5718727111817,9.463835860397001,-2.515128326527712,1195060344,,,,,,,,,,,
bas,-17.7615394592286,-8.1944427490235,8.855957717884335,-1.9146025145241434,1195077011,,,,,,,,,,,
bas,-18.5742835998536,-8.8728065490723,8.184696343349618,-0.7813213034937218,1195093678,,,,,,,,,,,
bas,-19.7789382934571,-9.8772735595704,7.584559507353384,0.8529366614244882,1195110345,,,,,,,,,,,
bas,-20.5820579528809,-11.6756744384766,7.1578187865829825,2.8233681068420653,1195127012,,,,,,,,,,,
bas,-21.2618103027344,-14.0400733947754,6.986472668661248,4.860102376418937,1195143679,,,,,,,,,,,
bas,-22.0905952453614,-16.8199424743653,7.140836033515958,6.643041911323763,1195160346,,,,,,,,,,,
bas,-23.1462783813477,-20.0127563476563,7.672587454415516,7.871406815724019,1195177013,,,,,,,,,,,
bas,-24.2904815673829,-22.9442291259766,8.591170140451334,8.331856383244373,1195193680,,,,,,,,,,,
bas,-25.0988121032715,-25.3899040222168,9.83374269858113,7.949371623589535,1195210347,,,,,,,,,,,
bas,-25.5148277282715,-27.2031936645508,11.244936809528228,6.809248321841471,1195227014,,,,,,,,,,,
bas,-25.6757164001465,-29.0936317443848,12.581450226615749,5.145070579513109,1195243681,,,,,,,,,,,
bas,-25.3566017150879,-31.2382583618165,13.549215091849408,3.2951250836415893,1195260348,,,,,,,,,,,
bas,-24.3323287963868,-32.5977745056153,13.870613828075738,1.6365386942673628,1195277015,,,,,,,,,,,
bas,-22.7720603942872,-33.4432640075684,13.368499371483416,0.51004629753918,1195293682,,,,,,,,,,,
bas,-21.5192108154297,-34.4954452514649,12.043893233681082,0.14842638647375764,1195310349,,,,,,,,,,,
bas,-20.1897010803223,-34.756202697754,10.117846212160769,0.6215176117997462,1195327016,,,,,,,,,,,
bas,-18.819320678711,-34.2237205505372,8.010653296980928,1.812645427710146,1195343683,,,,,,,,,,,
bas,-17.1811981201172,-33.0681915283204,6.248131450875933,3.440610303521814,1195360350,,,,,,,,,,,
bas,-13.9896125793457,-31.9253120422364,5.3128184783549015,5.129962667275615,1195377017,,,,,,,,,,,
bas,-9.98783493042,-31.0789031982422,5.486395649013841,6.511008959619281,1195393684,,,,,,,,,,,
bas,-6.2537345886231,-30.4507446289063,6.742223820767347,7.314026313492579,1195410351,,,,,,,,,,,
bas,-3.1007614135743,-30.050407409668,8.73291938301476,7.423596149780963,1195427018,,,,,,,,,,,
bas,0.124435424804602,-29.6517219543457,10.881609626967437,6.87834179393435,1195443685,,,,,,,,,,,
bas,3.3083572387695,-29.2057571411133,12.545061921134323,5.825531740669417,1195460352,,,,,,,,,,,
bas,5.56301116943359,-28.643726348877,13.192233220625049,4.455715310221261,1195477019,,,,,,,,,,,
bas,6.6506881713867,-27.7504692077637,12.542074235439287,2.9445706953177195,1195493686,,,,,,,,,,,
bas,6.58387756347651,-26.783016204834,10.62498579151623,1.420041541910618,1195510353,,,,,,,,,,,
bas,5.6320495605468,-25.8382530212403,7.760799939737238,-0.04083400155119834,1195527020,,,,,,,,,,,
bas,3.859260559082,-25.2116661071778,4.470326066258074,-1.3926428166588611,1195543687,,,,,,,,,,,
bas,2.3302688598632,-24.8804168701172,1.3502592006641727,-2.5931843143533744,1195560354,,,,,,,,,,,
bas,2.1543350219726,-24.5814437866211,-1.0576843491003427,-3.5800304393543443,1195577021,,,,,,,,,,,
bas,3.2512512207031,-24.5107765197754,-2.3781061182711007,-4.263446298176375,1195593688,,,,,,,,,,,
bas,5.0106887817382,-24.798095703125,-2.474656501138084,-4.541408974404332,1195610355,,,,,,,,,,,
bas,6.8503494262695,-25.2545776367188,-1.4697823347909684,-4.33372462349138,1195627022,,,,,,,,,,,
bas,8.7739181518554,-25.608455657959,0.2965314664141762,-3.622703057139931,1195643689,,,,,,,,,,,
bas,9.3226318359375,-25.6687812805176,2.3640039341506003,-2.4826284689508267,1195660356,,,,,,,,,,,
bas,8.20114898681641,-23.9724388122559,4.280389280261008,-1.0829522961769695,1195677023,,,,,,,,,,,
bas,6.59275054931641,-21.0506477355957,5.719048747901888,0.3404738266217104,1195693690,,,,,,,,,,,
bas,3.9533233642578,-19.4663047790528,6.544375571659352,1.5396308261885197,1195710357,,,,,,,,,,,
bas,1.2736740112304,-19.6526947021485,6.805951641501237,2.3166173456525256,1195727024,,,,,,,,,,,
bas,-1.3817596435547,-19.9255523681641,6.673532380999414,2.5716150723551667,1195743691,,,,,,,,,,,
bas,-4.5099182128907,-19.6037406921387,6.347095055615041,2.31933233636424,1195760358,,,,,,,,,,,
bas,-7.6936149597168,-18.9173202514649,5.980801201413416,1.6707243321765088,1195777025,,,,,,,,,,,
bas,-10.7737884521485,-18.2868118286133,5.647977905906408,0.7914996589388151,1195793692,,,,,,,,,,,
bas,-13.4548492431641,-17.5244140625,5.351566106474846,-0.14434660323514825,1195810359,,,,,,,,,,,
bas,-15.5686798095704,-16.6052627563477,5.061475868484428,-0.9911960562683789,1195827026,,,,,,,,,,,
bas,-17.1715774536133,-15.5503997802735,4.750596357574822,-1.652861128484862,1195843693,,,,,,,,,,,
