Unnamed: 0,Left_Hip_q,Right_Hip_q,Left_Hip_qd,Right_Hip_qd,SampleTimeFine
lift,-79.18521118,-85.15281677,-12.29036713,4.029448509,2096955339
lift,-79.10881042,-85.0379715,-12.44174767,-0.140293583,2096972006
lift,-79.03734589,-84.92063141,-11.5926199,-3.53500104,2096988673
lift,-78.99217987,-84.85170746,-6.780707359,-3.505315781,2097005340
lift,-79.00399017,-84.82759857,-1.157988667,-0.843913019,2097022007
lift,-79.09105682,-84.82350922,2.117088556,4.049054623,2097038674
lift,-79.20755005,-84.81046295,1.797557235,8.47531414,2097055341
lift,-79.31349182,-84.78079987,0.162237272,2.671231508,2097072008
lift,-79.34850311,-84.7257843,-2.435230017,-5.209661961,2097088675
lift,-79.30443573,-84.67277527,-5.071634769,-9.724557877,2097105342
lift,-79.20297241,-84.64163971,-6.905300617,-9.546833038,2097122009
lift,-79.09755707,-84.58467102,-7.03970623,-7.977230549,2097138676
lift,-79.00284576,-84.48526764,-8.623688698,-10.46456337,2097155343
lift,-78.85402679,-84.35503387,-11.27554321,-12.02638817,2097172010
lift,-78.62442017,-84.1891098,-14.90369511,-14.19473839,2097188677
lift,-78.35693359,-83.96635437,-17.35398865,-18.22964478,2097205344
lift,-78.11152649,-83.6973114,-17.99982071,-21.48165321,2097222011
lift,-77.83516693,-83.40346527,-24.80982399,-22.63053322,2097238678
lift,-77.51795197,-83.11878204,-27.35824585,-21.18701744,2097255345
lift,-77.17743683,-82.84157562,-29.22827148,-21.55112648,2097272012
lift,-76.74452972,-82.5980835,-36.02861404,-19.93632889,2097288679
lift,-76.20072937,-82.3238678,-41.1103096,-22.85329819,2097305346
lift,-75.5770874,-81.91524506,-46.70340729,-32.58062363,2097322013
lift,-74.92034149,-81.39732361,-47.61341095,-38.17429352,2097338680
lift,-74.17815399,-80.79346466,-52.31509781,-41.65682602,2097355347
lift,-73.35210419,-80.1987381,-56.6022644,-37.8599968,2097372014
lift,-72.46590424,-79.70608521,-58.617939,-30.58659554,2097388681
lift,-71.55703735,-79.23117065,-57.88147736,-32.5566864,2097405348
lift,-70.70252991,-78.6848526,-50.39742661,-38.27021408,2097422015
lift,-70.07926178,-77.96911621,-35.12047577,-49.76154709,2097438682
lift,-69.67606354,-77.08312225,-25.35557365,-59.90192032,2097455349
lift,-69.42592621,-76.14883423,-19.41547203,-58.56092072,2097472016
lift,-69.08628082,-75.22613525,-23.43225098,-53.08703995,2097488683
lift,-68.55378723,-74.25416565,-39.13353348,-54.6321106,2097505350
lift,-67.7468338,-73.42858124,-61.41249847,-46.71500778,2097522017
lift,-66.84988403,-72.80517578,-64.525177,-37.10238647,2097538684
lift,-66.00218201,-72.31871033,-61.04663849,-32.58089828,2097555351
lift,-65.1626358,-71.94681549,-55.80867386,-25.25744629,2097572018
lift,-64.42232513,-71.48603821,-43.72903061,-28.17432785,2097588685
lift,-63.7489624,-70.80202484,-35.59023285,-41.44586182,2097605352
lift,-62.8181572,-69.87788391,-57.26531601,-57.41709137,2097622019
lift,-61.93086243,-68.73545837,-56.85818863,-73.84947205,2097638686
lift,-60.98395157,-67.60211182,-57.12051773,-74.08717346,2097655353
lift,-60.01516724,-66.65190125,-57.80517578,-63.07162857,2097672020
lift,-59.05183411,-65.81570435,-58.97251511,-56.86520004,2097688687
lift,-58.26891708,-64.86429596,-50.19235229,-62.60081482,2097705354
lift,-57.58626175,-64.0202179,-37.96938705,-56.30187225,2097722021
lift,-56.81282043,-63.27062607,-30.35690308,-53.19832611,2097738688
lift,-55.93034363,-62.73495865,-35.07299042,-38.0474205,2097755355
lift,-55.14379501,-61.89673996,-43.92738724,-51.85406876,2097772022
lift,-54.54886627,-60.91772842,-40.38702393,-60.85930252,2097788689
lift,-54.02539063,-59.9119606,-37.1473465,-65.69731903,2097805356
lift,-53.45370483,-59.00238419,-36.93946075,-63.28741455,2097822023
lift,-52.86057281,-58.11465073,-37.1827774,-63.82191086,2097838690
lift,-52.4067421,-57.2188797,-34.36122131,-63.08058929,2097855357
lift,-52.02827835,-56.47063446,-31.27414513,-54.10391235,2097872024
lift,-51.67576218,-55.80805588,-30.21854401,-49.0394249,2097888691
lift,-51.32984924,-55.31937408,-32.31967163,-39.06323242,2097905358
lift,-51.03118515,-54.96350098,-30.31290627,-30.90430832,2097922025
lift,-50.76719284,-54.62906647,-27.55445099,-28.96237946,2097938692
lift,-50.44818497,-54.21308517,-27.40765953,-32.50180435,2097955359
lift,-50.01770782,-53.76837158,-29.67120361,-33.54431534,2097972026
lift,-49.60601807,-53.28224564,-25.60555458,-35.21801758,2097988693
lift,-49.22774124,-52.7429924,-21.46883392,-36.81521225,2098005360
lift,-48.67702103,-52.04476547,-30.49316216,-44.16358185,2098022027
lift,-48.2722168,-51.27786255,-22.29397964,-48.16735077,2098038694
lift,-47.83856201,-50.6032486,-25.18155289,-43.56328583,2098055361
lift,-47.22147751,-50.03862762,-37.76551819,-38.17525101,2098072028
lift,-46.73477554,-49.55662918,-33.14600754,-32.96162796,2098088695
lift,-46.39041138,-49.02307129,-27.66854668,-35.05976868,2098105362
lift,-46.14810562,-48.54296494,-21.72130775,-31.86166573,2098122029
lift,-45.90639496,-48.04056168,-18.24419403,-33.42662048,2098138696
lift,-45.52589035,-47.46829987,-21.75745392,-37.0724144,2098155363
lift,-45.09914398,-46.86819839,-20.93002129,-37.54018402,2098172030
lift,-44.67040634,-46.40737915,-21.94909286,-28.53641701,2098188697
lift,-44.34093475,-46.07264328,-19.38347626,-19.73188972,2098205364
lift,-44.12078476,-45.8890419,-15.90924549,-9.418909073,2098222031
lift,-43.92756271,-45.60715485,-13.07275963,-13.32763577,2098238698
lift,-43.76452637,-45.27914047,-9.957507133,-16.92164803,2098255365
lift,-43.59420776,-44.9810257,-8.108624458,-16.26778412,2098272032
lift,-43.44826126,-44.76753998,-5.605546474,-13.0537138,2098288699
lift,-43.36668777,-44.63220215,-2.141657591,-9.50215435,2098305366
lift,-43.36911392,-44.58189011,1.745896101,-4.216902256,2098322033
lift,-43.41887665,-44.5714798,3.409096241,-1.080817938,2098338700
lift,-43.47544479,-44.58134079,2.856027842,0.437099904,2098355367
lift,-43.54088211,-44.60339737,2.206156969,1.550688863,2098372034
lift,-43.64426041,-44.67885971,3.23714757,5.0079813,2098388701
lift,-43.80425262,-44.8033638,5.223481655,8.591650009,2098405368
lift,-43.98766708,-44.94235229,6.246762276,10.27746487,2098422035
lift,-44.17690277,-45.0707016,7.309250355,10.2321434,2098438702
lift,-44.35876083,-45.26821136,9.722527504,14.21392727,2098455369
lift,-44.50199509,-45.50022125,10.66184902,15.4984045,2098472036
lift,-44.62359238,-45.82618332,11.98614502,19.71623039,2098488703
lift,-44.74670792,-46.19953918,14.29296303,22.02478409,2098505370
lift,-44.89177704,-46.55039215,17.60050583,21.20309067,2098522037
lift,-45.03998947,-46.81629562,20.69843864,17.02713013,2098538704
lift,-45.15546417,-47.06379318,20.00214195,16.76703262,2098555371
lift,-45.29683685,-47.26216507,21.3190155,15.85749149,2098572038
lift,-45.48143387,-47.45770645,23.99046516,17.53124237,2098588705
lift,-45.79409409,-47.65454483,31.90529633,18.61590195,2098605372
lift,-46.12701035,-47.93630981,31.33685684,25.10466957,2098622039
lift,-46.52029419,-48.25319672,33.06475067,28.73786354,2098638706
lift,-46.90668488,-48.57587433,31.06253624,29.7153492,2098655373
lift,-47.36143112,-48.99451828,33.74735641,35.80935669,2098672040
lift,-47.86107635,-49.53102875,36.63339233,42.8681221,2098688707
lift,-48.40338898,-50.13603592,41.07168961,47.35499954,2098705374
lift,-49.08188248,-50.85556793,47.22264481,53.74843979,2098722041
lift,-49.68860245,-51.69350815,41.47471619,60.25406647,2098738708
lift,-50.34396744,-52.58148193,44.80676651,63.74328232,2098755375
lift,-51.12012863,-53.45100021,50.78867722,63.26522064,2098772042
lift,-51.92643738,-54.39586639,53.01280212,67.56652069,2098788709
lift,-52.74459839,-55.6256752,57.48558426,82.50578308,2098805376
lift,-53.63238907,-56.94960403,60.40787506,85.83044434,2098822043
lift,-54.72606659,-58.4323082,69.15604401,93.76522064,2098838710
lift,-55.97198105,-60.0560379,77.39234161,99.63935089,2098855377
lift,-57.2945137,-61.6186142,79.00082397,92.63097382,2098872044
lift,-58.69622803,-63.06978226,75.58691406,83.93389893,2098888711
lift,-60.00836945,-64.45908356,75.21768188,79.65753937,2098905378
lift,-61.41972733,-65.76267242,78.63379669,73.83531189,2098922045
lift,-62.95198441,-67.12309265,87.64286804,77.67660522,2098938712
lift,-64.54267883,-68.43216705,76.28990936,75.31529999,2098955379
lift,-66.19901276,-69.69835663,91.54631805,75.82811737,2098972046
lift,-67.88627625,-71.10279846,97.74256897,86.07395935,2098988713
lift,-69.52908325,-72.61411285,99.41571045,92.36502838,2099005380
lift,-71.16957855,-74.16920471,100.8780975,94.32524872,2099022047
lift,-72.7532959,-75.72389984,97.76783752,92.637146,2099038714
lift,-74.29148102,-77.22627258,97.47116089,90.06578064,2099055381
lift,-75.6937561,-78.65666962,90.44957733,86.96156311,2099072048
lift,-76.96751404,-80.00011444,89.07431793,82.54840851,2099088715
lift,-78.07894897,-81.24391174,76.37258911,80.52607727,2099105382
lift,-79.00243378,-82.14347839,68.02585602,62.87067795,2099122049
lift,-79.54436493,-82.81324005,39.22514343,50.43148804,2099138716
lift,-79.84471893,-83.30233002,16.39230537,42.15615845,2099155383
lift,-80.0250473,-83.61721039,9.502882004,34.39447784,2099172050
lift,-80.15995789,-83.86304474,2.914884806,29.91311073,2099188717
lift,-80.29297638,-84.11523438,7.81101656,27.79535103,2099205384
lift,-80.44750977,-84.27895355,7.238930702,20.41272736,2099222051
lift,-80.63368225,-84.38214874,4.410490513,10.31584072,2099238718
lift,-80.81175232,-84.5350647,4.805681229,11.93052959,2099255385
lift,-80.95013428,-84.66553497,1.642241836,7.625524521,2099272052
lift,-81.04653931,-84.79399109,-0.57441622,7.654686928,2099288719
lift,-81.08493805,-84.87726593,-4.246874809,6.188243866,2099305386
lift,-81.05460358,-84.83673859,-8.608654022,-4.796673298,2099322053
lift,-80.97718048,-84.68515015,-10.64244366,-13.38034725,2099338720
lift,-80.8717041,-84.4940567,-10.6209116,-14.65240383,2099355387
lift,-80.75746155,-84.34518433,-10.20145893,-8.865390778,2099372054
lift,-80.63452148,-84.25471497,-11.07089233,-3.783520937,2099388721
lift,-80.51320648,-84.1578598,-12.5527916,-7.794394493,2099405388
lift,-80.41472626,-84.04544067,-11.67916584,-12.0392189,2099422055
lift,-80.34432983,-83.91146851,-7.833185673,-13.76058102,2099438722
lift,-80.31507874,-83.7653656,-0.71415925,-11.69669247,2099455389
lift,-80.3215332,-83.65081787,4.516335487,-6.680202484,2099472056
lift,-80.32837677,-83.56800842,6.464988708,-3.129795551,2099488723
lift,-80.34636688,-83.49196625,6.527494907,-2.306154966,2099505390
lift,-80.35096741,-83.39726257,1.406041265,-3.666214705,2099522057
lift,-80.33687592,-83.33734894,-3.283932924,-1.261912346,2099538724
lift,-80.33104706,-83.33679199,-4.819708347,2.942483187,2099555391
lift,-80.35814667,-83.33214569,-5.69835186,-0.406102121,2099572058
lift,-80.3736496,-83.32644653,-7.803461552,-3.237266541,2099588725
lift,-80.32512665,-83.30361938,-9.540632248,-4.974589825,2099605392
lift,-80.21696472,-83.26501465,-10.43101883,-4.948886871,2099622059
lift,-80.07027435,-83.23499298,-12.56536579,-2.128262043,2099638726
lift,-79.88780212,-83.17656708,-15.80166817,-3.264082909,2099655393
lift,-79.65879822,-83.07536316,-20.18029022,-6.247477055,2099672060
lift,-79.36669922,-82.93592072,-24.27697754,-9.486229897,2099688727
lift,-79.02345276,-82.77056122,-30.71497536,-11.26584148,2099705394
lift,-78.65842438,-82.56961823,-33.62800217,-14.18241692,2099722061
lift,-78.21446228,-82.33686829,-36.35399628,-17.55654526,2099738728
lift,-77.6622467,-82.08875275,-40.98506927,-20.28782463,2099755395
lift,-76.99060822,-81.79972839,-47.84208679,-24.33058357,2099772062
lift,-76.25797272,-81.45601654,-52.79122543,-27.68808937,2099788729
lift,-75.43041229,-81.07784271,-57.83246994,-28.36071968,2099805396
lift,-74.49840546,-80.67070007,-59.42338562,-29.45979118,2099822063
lift,-73.48817444,-80.20842743,-62.33612442,-32.55384445,2099838730
lift,-72.42279053,-79.72055817,-61.31816864,-34.86247253,2099855397
lift,-71.3395462,-79.24990082,-55.05490494,-34.56348038,2099872064
lift,-70.375,-78.80564117,-46.69190979,-32.47249603,2099888731
lift,-69.61819458,-78.35072327,-40.20173264,-33.68309784,2099905398
lift,-69.03649139,-77.86727142,-36.25725937,-35.8752327,2099922065
lift,-68.53266144,-77.32207489,-34.58605957,-39.68145752,2099938732
lift,-67.88767242,-76.69828033,-43.46776962,-44.97428131,2099955399
lift,-67.10233307,-76.0078125,-57.02474976,-49.96595764,2099972066
lift,-66.3674469,-75.31059265,-52.39282608,-48.95541,2099988733
lift,-65.68909454,-74.43133545,-48.70195389,-59.75935364,2100005400
lift,-64.88169098,-73.27745819,-54.60397339,-75.02328491,2100022067
lift,-63.9873848,-71.89985657,-59.58792877,-82.73768616,2100038734
lift,-63.10805893,-70.48429871,-54.52056122,-80.30653381,2100055401
lift,-62.38228989,-69.18292236,-47.70993042,-72.89398193,2100072068
lift,-61.60606003,-68.20907593,-55.52484131,-56.68915176,2100088735
lift,-60.75572205,-67.5583725,-55.1554985,-42.22809982,2100105402
lift,-59.90374374,-66.98375702,-55.67503357,-38.8119812,2100122069
lift,-59.11295319,-66.53940582,-49.66884613,-33.6870079,2100138736
lift,-58.33091736,-65.93938446,-41.04042816,-46.81715012,2100155403
lift,-57.6637764,-65.2868576,-33.26025391,-46.24641418,2100172070
lift,-56.91106796,-64.48126221,-37.46274185,-50.75728607,2100188737
lift,-56.16297531,-63.55211639,-42.85241318,-55.89114761,2100205404
lift,-55.57583618,-62.34560394,-39.72742081,-68.76776886,2100222071
lift,-55.03218842,-61.27859879,-39.99599838,-60.32343292,2100238738
lift,-54.25696945,-60.5458107,-50.21144104,-47.4691658,2100255405
lift,-53.42308426,-59.99491501,-47.99325943,-41.28743362,2100272072
lift,-52.59480667,-59.40200424,-46.33115387,-45.9875145,2100288739
lift,-51.85832596,-58.73802948,-42.47838974,-49.87389755,2100305406
lift,-51.27779007,-58.00649643,-41.37689972,-51.92162704,2100322073
lift,-50.95393753,-57.20927811,-33.88433838,-53.51319504,2100338740
lift,-50.77297211,-56.53937149,-28.18525314,-45.33358765,2100355407
lift,-50.70707703,-55.91884995,-23.66825294,-43.09167099,2100372074
lift,-50.65531921,-55.36058426,-17.03644562,-40.97488022,2100388741
lift,-50.54279327,-54.96837997,-15.55496216,-32.32508087,2100405408
lift,-50.28739166,-54.62992859,-18.86174011,-29.49816322,2100422075
lift,-49.83678055,-54.33165741,-25.25276375,-27.46084595,2100438742
lift,-49.3119545,-53.95375443,-28.39513016,-32.02022934,2100455409
lift,-48.81481552,-53.57462311,-26.62542915,-31.7698288,2100472076
lift,-48.27215576,-53.21774292,-29.7800045,-29.99152184,2100488743
lift,-47.84925461,-52.8153801,-26.4348259,-31.49036598,2100505410
lift,-47.6661644,-52.3985939,-14.36029053,-31.02763748,2100522077
lift,-47.48475266,-51.9683876,-13.92988682,-31.52206802,2100538744
lift,-47.18768311,-51.51174927,-17.74129295,-32.21567917,2100555411
lift,-46.67946243,-51.02911758,-27.58650589,-32.77297974,2100572078
lift,-46.21247482,-50.57534027,-25.17006493,-29.9540844,2100588745
lift,-45.84882736,-50.22179413,-20.75269508,-21.86995125,2100605412
lift,-45.5555191,-49.9548111,-17.85961723,-15.15132332,2100622079
lift,-45.33490372,-49.71870422,-13.66138744,-11.91986656,2100638746
lift,-45.15840149,-49.33796692,-11.18908215,-20.22607994,2100655413
lift,-45.00215149,-48.93132401,-8.07144928,-23.10560226,2100672080
lift,-44.7391777,-48.53841019,-11.37936401,-23.35728264,2100688747
lift,-44.41712952,-48.22945023,-13.12752819,-18.93977928,2100705414
lift,-44.19840622,-47.9184494,-8.859523773,-18.19012642,2100722081
lift,-44.15921402,-47.63673019,-1.217960835,-16.80628014,2100738748
lift,-44.17642212,-47.30740738,0.850258827,-20.48232269,2100755415
lift,-44.16091537,-47.09482574,-0.923018217,-14.74607658,2100772082
lift,-44.14555359,-46.99452972,-1.462690353,-8.284915924,2100788749
lift,-44.15998077,-46.99025726,-0.624117494,-1.079921365,2100805416
lift,-44.2169838,-47.02760315,1.096601725,3.03800869,2100822083
lift,-44.31691742,-47.0622673,3.721739292,4.131938457,2100838750
lift,-44.43870544,-47.08389282,5.935036659,3.460884571,2100855417
lift,-44.53570938,-47.1349144,5.978601456,4.441903114,2100872084
lift,-44.60015488,-47.23208618,5.510759354,6.527723789,2100888751
lift,-44.64068222,-47.36586761,5.742950916,8.315734863,2100905418
lift,-44.63004684,-47.44574738,4.89634943,5.249164581,2100922085
lift,-44.55472946,-47.452034,3.540785551,1.402111173,2100938752
lift,-44.38097,-47.46541595,1.559938431,2.949168682,2100955419
lift,-44.13542557,-47.47640991,2.355157375,4.250998497,2100972086
lift,-43.85044479,-47.45381165,4.697498798,3.825240135,2100988753
lift,-43.57371902,-47.39044952,6.429260254,2.908088684,2101005420
lift,-43.37985611,-47.27632141,10.93789768,1.796869278,2101022087
lift,-43.33997345,-47.16805649,17.34055328,3.023570538,2101038754
lift,-43.3927536,-47.13601685,18.89249039,7.634384155,2101055421
lift,-43.54453278,-47.19830322,21.62948799,12.71802998,2101072088
lift,-43.79947662,-47.30657196,26.30634308,14.99324036,2101088755
lift,-44.10882568,-47.45827103,29.23193932,17.74692726,2101105422
lift,-44.5318222,-47.71762085,33.69010162,23.89035988,2101122089
lift,-45.01252747,-48.13347244,34.52660751,33.00873566,2101138756
lift,-45.58558273,-48.68889618,38.97983932,40.87007141,2101155423
lift,-46.25924683,-49.34183884,45.15447998,47.32633972,2101172090
lift,-47.03818893,-50.03111649,50.87244797,50.65008926,2101188757
lift,-47.83413696,-50.84292603,52.09514618,57.6964798,2101205424
lift,-48.66291428,-51.72740173,53.63936996,60.53339767,2101222091
lift,-49.56814957,-52.71668625,57.83273697,65.54411316,2101238758
lift,-50.51007462,-53.77868652,59.96722412,70.24968719,2101255425
lift,-51.60312653,-54.861763,68.46606445,69.91981506,2101272092
lift,-52.86672592,-56.01690292,76.81008911,73.28366089,2101288759
lift,-54.08289719,-57.21221924,72.55097961,74.51780701,2101305426
lift,-55.23109436,-58.50230026,67.65792847,77.96510315,2101322093
lift,-56.38553619,-59.83944321,69.72223663,77.3238678,2101338760
lift,-57.80150604,-61.27416611,85.13168335,82.17007446,2101355427
lift,-59.20256424,-62.59406662,79.6074295,75.75663757,2101372094
lift,-60.58311081,-63.78094864,78.52119446,68.31161499,2101388761
lift,-62.10716248,-64.91412354,87.67987061,64.99125671,2101405428
lift,-63.65043259,-66.03372192,94.81999969,63.11802292,2101422095
lift,-65.20402527,-67.30711365,92.73911285,71.92597961,2101438762
lift,-66.70914459,-68.58745575,89.72779083,71.57686615,2101455429
lift,-68.19535828,-69.89859772,90.90196228,73.67606354,2101472096
lift,-69.61222839,-71.40666962,88.52696991,85.39811707,2101488763
lift,-70.98470306,-72.91988373,79.25007629,85.66042328,2101505430
lift,-72.26140594,-74.34612274,82.01222992,83.03231812,2101522097
lift,-73.32086945,-75.57369995,68.69419098,75.41981506,2101538764
lift,-74.29584503,-76.69296265,54.02479553,69.84146118,2101555431
lift,-74.99155426,-77.67848206,41.56094742,56.29253006,2101572098
lift,-75.37997437,-78.34262848,27.15594292,41.18587875,2101588765
lift,-75.54264069,-78.81551361,14.77063274,39.72254181,2101605432
lift,-75.68507385,-79.47989655,16.08767891,52.84433746,2101622099
lift,-76.07165527,-80.11366272,33.2214241,43.49121475,2101638766
lift,-76.64586639,-81.01815033,39.10322571,53.69771957,2101655433
lift,-77.36641693,-82.07762146,48.41461182,58.31697464,2101672100
lift,-77.96258545,-83.139328,40.08307648,58.61513519,2101688767
lift,-78.38673401,-84.09107208,27.85021019,60.37401581,2101705434
lift,-78.668396,-84.8611908,12.14836407,58.86304092,2101722101
lift,-78.89835358,-85.33058167,-6.362871647,53.08576965,2101738768
lift,-79.09026337,-85.41204834,-22.58759308,26.23736572,2101755435
lift,-79.20515442,-85.29701233,-19.7986393,-1.458746076,2101772102
lift,-79.2671051,-85.19400787,-7.974620819,-9.95882225,2101788769
lift,-79.22097778,-85.14562225,-1.499063373,-8.592940331,2101805436
lift,-79.09600067,-85.12902832,3.264235735,-2.6656847,2101822103
lift,-79.00417328,-85.1085968,8.031521797,2.944130898,2101838770
lift,-78.93054199,-84.98937225,8.468379021,3.389333487,2101855437
lift,-78.84159851,-84.74950409,3.62007761,-3.334715605,2101872104
lift,-78.77059937,-84.48587799,-3.100304127,-11.21069527,2101888771
lift,-78.79844666,-84.31666565,-5.185778141,-13.32577324,2101905438
lift,-78.9396286,-84.28090668,-3.485316515,-9.335818291,2101922105
lift,-79.08669281,-84.34819794,-3.568764448,-3.634109735,2101938772
lift,-79.21646881,-84.48416901,-4.061977863,2.002459288,2101955439
lift,-79.31581116,-84.61588287,-4.590107441,3.268405676,2101972106
lift,-79.39226532,-84.70998383,-0.779599428,3.33183527,2101988773
lift,-79.46059418,-84.7170639,3.3846488,0.316605002,2102005440
lift,-79.48466492,-84.63725281,5.715482235,-0.884637117,2102022107
lift,-79.46751404,-84.52485657,8.018069267,-0.785221517,2102038774
lift,-79.39130402,-84.4109726,3.834742308,0.074609838,2102055441
lift,-79.30439758,-84.32118225,0.887961149,1.136673212,2102072108
lift,-79.26728821,-84.22983551,-2.43304038,-0.65354687,2102088775
lift,-79.20632172,-84.10305786,-9.813034058,-3.481356859,2102105442
lift,-79.1062851,-83.95668793,-14.21427917,-6.448639393,2102122109
lift,-78.99794006,-83.78392029,-16.35881042,-10.33721352,2102138776
lift,-78.8925705,-83.62289429,-17.41458321,-11.75786304,2102155443
lift,-78.78256226,-83.48296356,-18.04086876,-12.89304638,2102172110
lift,-78.65151215,-83.3498764,-17.98804474,-13.57594395,2102188777
lift,-78.44275665,-83.19055939,-21.33086967,-16.01211548,2102205444
lift,-78.12954712,-82.96842957,-25.00938416,-20.69638443,2102222111
lift,-77.79681396,-82.67554474,-27.46928978,-24.12512779,2102238778
lift,-77.42560577,-82.31060791,-32.2922554,-27.61220741,2102255445
lift,-76.96832275,-81.91660309,-38.016922,-28.03191948,2102272112
lift,-76.43933868,-81.50111389,-44.93110275,-28.32922554,2102288779
lift,-75.87249756,-81.04740143,-46.81975174,-29.632864,2102305446
lift,-75.26168823,-80.53469086,-48.41001892,-32.13533783,2102322113
lift,-74.67317963,-80.00231171,-45.89328766,-34.78187561,2102338780
lift,-74.11696625,-79.40361023,-41.51313782,-41.41480637,2102355447
lift,-73.59394836,-78.71653748,-35.19377899,-47.58223343,2102372114
lift,-72.99853516,-77.88948822,-41.08484268,-56.03218079,2102388781
lift,-72.19957733,-76.94425201,-60.80446243,-63.33439255,2102405448
lift,-71.14069366,-75.95635986,-75.2514267,-65.16582489,2102422115
lift,-69.86057281,-74.87973022,-84.59802246,-66.72951508,2102438782
lift,-68.55982971,-73.77263641,-79.48777008,-66.40079498,2102455449
lift,-67.13677979,-72.71755219,-87.76832581,-59.24708939,2102472116
lift,-65.80120087,-71.6987915,-73.80705261,-55.4338913,2102488783
lift,-64.80379486,-70.74152374,-48.64919281,-54.99497604,2102505450
lift,-63.9217453,-69.71071625,-46.48809052,-65.0546875,2102522117
lift,-63.0658493,-68.71669769,-51.85477448,-65.27442169,2102538784
lift,-62.20295715,-67.74742126,-56.66334915,-63.7822876,2102555451
lift,-61.4583168,-66.93119812,-52.49482727,-53.05554581,2102572118
lift,-60.63795471,-66.40435028,-54.59991455,-37.14858246,2102588785
lift,-59.79946899,-65.91414642,-55.72168732,-36.27025223,2102605452
lift,-58.90909195,-65.54847717,-53.52851486,-24.75861549,2102622119
lift,-58.1507988,-65.03056335,-43.49502945,-33.1163826,2102638786
lift,-57.55062866,-64.58853912,-32.93568039,-28.74015999,2102655453
lift,-56.88303375,-63.97842407,-36.94717026,-38.59737778,2102672120
lift,-56.31505966,-63.17618561,-33.09218216,-50.69892883,2102688787
lift,-55.92601776,-62.44107056,-25.42985916,-47.15962982,2102705454
lift,-55.68929291,-61.94390869,-19.42092133,-31.92519569,2102722121
lift,-55.33636475,-61.39892197,-25.53680801,-35.74743271,2102738788
lift,-54.92389297,-60.74583817,-27.33719254,-47.2658577,2102755455
lift,-54.45966339,-60.09656906,-29.71051979,-48.5569458,2102772122
lift,-53.90701294,-59.66450882,-34.45645905,-33.65198898,2102788789
lift,-53.4228096,-59.22442245,-31.11284828,-33.46622849,2102805456
lift,-53.20536423,-58.75033188,-22.91926956,-36.98557663,2102822123
lift,-53.10874939,-58.2131958,-22.97848701,-40.54302979,2102838790
lift,-53.05969238,-57.73931885,-19.17067146,-36.71660614,2102855457
lift,-53.00385666,-57.28940201,-16.89813805,-35.97377777,2102872124
lift,-52.90951538,-56.85734177,-13.28116417,-36.02647018,2102888791
lift,-52.63079453,-56.39025497,-20.75035286,-37.39613342,2102905458
lift,-52.27473068,-55.86527634,-23.92870712,-39.98892212,2102922125
lift,-51.94802094,-55.31386566,-23.28753281,-41.69921494,2102938792
lift,-51.55179596,-54.82641983,-28.78037453,-38.72327805,2102955459
lift,-50.94771194,-54.30712128,-37.9209671,-40.17694473,2102972126
lift,-50.64858246,-53.81446457,-24.04536819,-38.55731964,2102988793
lift,-50.27906799,-53.27924728,-28.440979,-40.7038765,2103005460
lift,-49.92930984,-52.73236084,-26.77912521,-41.52892685,2103022127
lift,-49.56079102,-52.15622711,-27.63009453,-41.58837128,2103038794
lift,-49.11899948,-51.63146973,-29.76351357,-35.71678543,2103055461
lift,-48.7676239,-51.09903336,-22.86975288,-31.75776482,2103072128
lift,-48.41431427,-50.48492813,-22.73727036,-31.36569023,2103088795
lift,-48.08530807,-49.82095718,-21.31219673,-31.38427544,2103105462
lift,-47.67884827,-49.16281509,-23.77849197,-30.73377609,2103122129
lift,-47.29441071,-48.56552505,-21.67640495,-29.81860542,2103138796
lift,-46.94325638,-48.13250732,-18.33785057,-24.1457901,2103155463
lift,-46.56364059,-47.88531494,-20.25497055,-15.96819687,2103172130
lift,-46.20159912,-47.67792511,-19.73989487,-14.12176418,2103188797
lift,-45.91709518,-47.43795776,-16.44804573,-14.90195656,2103205464
lift,-45.72272873,-47.10150146,-13.0373354,-18.97241783,2103222131
lift,-45.56520844,-46.74735641,-11.12276936,-19.36603165,2103238798
lift,-45.41014481,-46.38496399,-9.053005219,-19.06016922,2103255465
lift,-45.29764557,-46.19325638,-5.473946095,-7.80039978,2103272132
lift,-45.24578094,-46.10680008,-2.425893784,-1.218333006,2103288799
lift,-45.25308609,-46.05745697,0.944039285,0.49714908,2103305466
lift,-45.30706787,-46.03953934,3.356102705,0.378523678,2103322133
lift,-45.36772919,-46.07708359,4.03604269,1.190254211,2103338800
lift,-45.44958115,-46.13927078,5.31050539,1.40149498,2103355467
lift,-45.52096939,-46.26967239,4.159073353,5.603068352,2103372134
lift,-45.58847809,-46.41892624,3.648843288,8.187726974,2103388801
lift,-45.62470627,-46.57138062,1.959903121,10.10761452,2103405468
lift,-45.67380524,-46.73347855,3.272823572,12.35708714,2103422135
lift,-45.70708847,-46.89008713,3.516848326,12.88621044,2103438802
lift,-45.72967911,-47.09236908,4.204177856,15.65770531,2103455469
lift,-45.73711777,-47.28965378,5.449866772,15.5978508,2103472136
lift,-45.72635269,-47.49856186,7.027421474,16.55847359,2103488803
lift,-45.72425842,-47.71731567,11.56680489,17.91809082,2103505470
lift,-45.78349686,-47.87807465,17.7949028,15.82203293,2103522137
