Label,Left_Hip_q,Right_Hip_q,Left_Hip_qd,Right_Hip_qd,SampleTimeFine,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
brs,-27.7928810119628,-13.7921571731567,5.77957010269165,0.440499663352966,2123204851,,,,
brs,-26.489597320556598,-14.0184593200683,4.07148027420043,3.26757717132568,2123221518,,,,
brs,-25.7264366149902,-14.4973554611206,5.65617084503173,4.63426160812377,2123238185,,,,
brs,-24.8080177307128,-14.8395528793334,6.07185173034668,3.65133166313171,2123254852,,,,
brs,-22.5772476196289,-14.7034769058227,0.135541945695877,1.9696729183197,2123271519,,,,
brs,-19.867172241210902,-14.4860496520996,-6.72551298141479,0.792787492275238,2123288186,,,,
brs,-17.7552070617675,-13.9166078567504,-5.99495792388916,0.38658720254898,2123304853,,,,
brs,-17.028514862060497,-13.138726234436,-1.02832794189453,-0.67893236875534,2123321520,,,,
brs,-17.683479309082003,-11.9011697769165,4.50440597534179,-1.50766992568969,2123338187,,,,
brs,-18.893135070800703,-10.8197755813598,3.56708049774169,-1.2784274816513,2123354854,,,,
brs,-19.815822601318303,-10.5420446395874,2.90570497512817,0.500516235828399,2123371521,,,,
brs,-19.847457885742102,-10.3598451614379,2.71150159835815,1.63558137416839,2123388188,,,,
brs,-19.2962455749511,-10.2314872741699,1.37199246883392,1.70247101783752,2123404855,,,,
brs,-18.460071563720703,-10.3637351989746,-0.085359051823616,0.494266867637634,2123421522,,,,
brs,-18.1118354797363,-11.0910243988037,0.141372218728065,0.243277668952941,2123438189,,,,
brs,-18.8175048828125,-12.3888359069824,2.02731275558471,0.694572687149047,2123454856,,,,
brs,-20.7146835327148,-13.6241302490234,3.38555884361267,1.51799833774566,2123471523,,,,
brs,-22.9021415710449,-14.4588260650634,3.03430271148681,2.32942247390747,2123488190,,,,
brs,-24.3871459960937,-14.8850402832031,2.40047168731689,2.94278287887573,2123504857,,,,
brs,-25.034107208251903,-14.9749717712402,0.872606813907623,3.26664018630981,2123521524,,,,
brs,-25.137985229492102,-15.0442552566528,-0.0845597684383392,3.67651963233947,2123538191,,,,
brs,-25.190296173095703,-15.3029556274414,-1.30982756614685,3.75181937217712,2123554858,,,,
brs,-25.538742065429602,-15.7743377685546,-1.8519252538681,3.47500586509704,2123571525,,,,
brs,-26.307811737060497,-16.633560180664,-1.31528258323669,2.99015998840332,2123588192,,,,
brs,-26.958019256591797,-17.4698581695556,-0.101242542266845,2.00414776802063,2123604859,,,,
brs,-26.7768173217773,-17.7020072937011,-0.169259309768676,1.32957160472869,2123621526,,,,
brs,-26.456314086914,-17.7614917755126,0.197862207889556,1.46653652191162,2123638193,,,,
brs,-25.7995414733886,-17.9858665466308,1.17725598812103,1.36022579669952,2123654860,,,,
brs,-24.949329376220703,-18.410041809082,1.86627697944641,1.49753832817077,2123671527,,,,
brs,-24.6050834655761,-19.2140636444091,1.38789582252502,1.89404869079589,2123688194,,,,
brs,-24.516754150390597,-20.1594772338867,1.17873346805572,2.24330306053161,2123704861,,,,
brs,-24.358982086181598,-21.385383605957,1.19483280181884,2.6151967048645,2123721528,,,,
brs,-24.072029113769503,-22.7859649658203,1.25818872451782,2.44953656196594,2123738195,,,,
brs,-23.5912628173828,-24.1885070800781,0.807918131351471,2.04854297637939,2123754862,,,,
brs,-23.0988388061523,-25.6821613311767,0.295776695013046,1.07297778129577,2123771529,,,,
brs,-22.6914482116699,-27.12864112854,0.157226935029029,-0.172653973102569,2123788196,,,,
brs,-22.6351509094238,-28.3705501556396,-0.172165945172309,-0.950461864471435,2123804863,,,,
brs,-22.8785743713378,-29.2230014801025,-0.660500824451446,-1.45058727264404,2123821530,,,,
brs,-23.204051971435497,-29.9379177093505,-1.34040486812591,-2.01833200454711,2123838197,,,,
brs,-23.655750274658203,-30.6453247070312,-1.12180471420288,-1.97538554668426,2123854864,,,,
brs,-24.340236663818303,-31.4043979644775,-0.753618121147155,-0.992416620254516,2123871531,,,,
brs,-24.8779945373535,-31.8974208831787,0.00392468553036451,-0.397135645151138,2123888198,,,,
brs,-25.3821372985839,-31.7726497650146,0.2525614798069,-0.215407103300094,2123904865,,,,
brs,-26.4121131896972,-31.0364074707031,0.725286364555358,-0.301945805549621,2123921532,,,,
brs,-27.603317260742102,-29.9244327545166,1.13004446029663,-2.08417844772338,2123938199,,,,
brs,-28.7632446289062,-28.7021465301513,0.115013822913169,-4.11952495574951,2123954866,,,,
brs,-29.8563423156738,-27.6042556762695,-1.28126680850982,-5.53807783126831,2123971533,,,,
brs,-30.5453262329101,-26.5592136383056,-1.87342453002929,-6.13851594924926,2123988200,,,,
brs,-30.6086387634277,-25.404239654541,-1.16021120548248,-5.16802597045898,2124004867,,,,
brs,-30.457592010497997,-24.4516201019287,-0.265171885490417,-3.55588245391845,2124021534,,,,
brs,-30.3012886047363,-23.7014694213867,0.536090314388275,-1.59408342838287,2124038201,,,,
brs,-30.7193984985351,-22.7660827636718,1.33421611785888,0.0141153186559677,2124054868,,,,
brs,-31.5702896118164,-22.0087833404541,2.64397144317626,0.731379151344299,2124071535,,,,
brs,-32.5556259155273,-20.9120903015136,3.05722022056579,1.03569400310516,2124088202,,,,
brs,-33.2973709106445,-20.1765708923339,2.747967004776,1.40880179405212,2124104869,,,,
brs,-32.776309967041,-19.6783256530761,1.88769602775573,2.13084721565246,2124121536,,,,
brs,-31.5813751220703,-19.5421428680419,1.7534921169281,2.33513784408569,2124138203,,,,
brs,-29.747997283935497,-19.7684421539306,1.85835576057434,2.94761681556701,2124154870,,,,
brs,-27.4427261352539,-20.9165725708007,-0.0957428812980651,2.54295706748962,2124171537,,,,
brs,-25.113349914550703,-21.5416526794433,-0.432773232460022,3.74754738807678,2124188204,,,,
brs,-22.953952789306598,-21.8550624847412,0.243700861930847,4.01284265518188,2124204871,,,,
brs,-21.007247924804602,-22.3566207885742,1.51311588287353,3.79247021675109,2124221538,,,,
brs,-19.7622261047363,-22.673749923706,3.65046882629394,2.6415958404541,2124238205,,,,
brs,-19.2530517578125,-22.7636470794677,5.26456928253173,1.39469289779663,2124254872,,,,
brs,-18.437023162841797,-23.1420669555664,4.3720474243164,-0.33288699388504,2124271539,,,,
brs,-17.5594825744628,-24.0008373260498,5.54297304153442,-2.46246910095214,2124288206,,,,
brs,-16.9818153381347,-25.4226741790771,6.13848972320556,-3.03444600105285,2124304873,,,,
brs,-16.2344360351562,-26.9836826324462,6.33576488494873,-2.70549297332763,2124321540,,,,
brs,-13.988548278808501,-28.4873504638671,4.66940736770629,-2.22119927406311,2124338207,,,,
brs,-11.545864105224602,-29.890869140625,2.45662260055542,-2.96307802200317,2124354874,,,,
brs,-11.359630584716797,-31.4299755096435,1.60310721397399,-3.35994791984558,2124371541,,,,
brs,-13.7705879211425,-33.3179130554199,2.73389029502868,-3.04669952392578,2124388208,,,,
brs,-17.271369934082003,-36.0095405578613,2.63387584686279,-1.87001097202301,2124404875,,,,
brs,-21.7023124694824,-38.8665466308593,2.95252156257629,-0.663730204105377,2124421542,,,,
brs,-26.334117889404297,-40.9228210449218,3.76050615310668,-1.11080837249755,2124438209,,,,
brs,-30.554244995117102,-42.4669151306152,6.50432157516479,-3.08189177513122,2124454876,,,,
brs,-34.235572814941406,-44.3945503234863,6.17474126815795,-4.08543968200683,2124471543,,,,
brs,-36.3147277832031,-45.961986541748,3.79933190345764,-4.72879838943481,2124488210,,,,
brs,-37.360214233398395,-48.1977386474609,1.68912506103515,-6.18411684036254,2124504877,,,,
brs,-37.7893371582031,-55.8608474731445,1.22548139095306,-13.2494935989379,2124521544,,,,
brs,-37.960746765136705,-58.4275970458984,2.815269947052,-8.20532703399658,2124538211,,,,
brs,-38.593818664550696,-59.5934219360351,2.37583708763122,-8.10182571411132,2124554878,,,,
brs,-39.2067489624023,-60.6314468383789,2.27488994598388,-4.95027780532836,2124571545,,,,
brs,-39.2132186889648,-61.5661926269531,1.95310294628143,1.06317031383514,2124588212,,,,
brs,-38.3368759155273,-60.9256439208984,1.65157270431518,2.23181009292602,2124604879,,,,
brs,-37.981132507324205,-58.5543251037597,5.54548645019531,4.06169700622558,2124621546,,,,
brs,-33.9942359924316,-49.2606315612793,-0.379049122333526,-6.38617706298828,2124638213,,,,
brs,-30.198875427246,-43.0610580444335,10.0023574829101,-10.5692443847656,2124654880,,,,
brs,-30.5805282592773,-43.4380493164062,-5.64532423019409,-7.60563468933105,2124671547,,,,
brs,-31.155712127685497,-42.7830810546875,14.3748397827148,-8.39375400543212,2124688214,,,,
brs,-45.365081787109304,-40.6511116027832,-11.1850175857543,-15.1987009048461,2124704881,,,,
brs,-41.634490966796804,-39.0070724487304,-28.9118785858154,-20.3223514556884,2124721548,,,,
brs,-32.9918251037597,-33.7440643310546,-7.50077009201049,-26.4021015167236,2124738215,,,,
brs,-34.677757263183594,-30.2393722534179,-4.87739419937133,-12.3950662612915,2124754882,,,,
brs,-33.5708923339843,-30.0701503753662,7.3079023361206,2.1817717552185,2124771549,,,,
brs,-34.2383956909179,-30.1977310180664,35.1794662475585,2.18848943710327,2124788216,,,,
brs,-40.8764266967773,-28.8014507293701,33.1595077514648,6.44123315811157,2124804883,,,,
brs,-51.620185852050696,-25.5425872802734,2.46520829200744,0.849925458431243,2124821550,,,,
brs,-54.8326721191406,-20.0433559417724,-13.2198324203491,-3.00143480300903,2124838217,,,,
brs,-45.9619598388671,-13.9481382369995,-17.8018035888671,-7.86714506149292,2124854884,,,,
brs,-39.527397155761705,-10.9264097213745,-11.2750787734985,-8.32704639434814,2124871551,,,,
brs,-34.712059020996094,-10.4304285049438,3.61152386665344,-3.96216773986816,2124888218,,,,
brs,-30.307144165039,-10.7159614562988,11.7797269821167,-2.2604067325592,2124904885,,,,
brs,-26.7727432250976,-11.0680952072143,9.43144035339355,0.522320866584777,2124921552,,,,
brs,-23.950206756591797,-11.1195955276489,6.79426765441894,2.70718550682067,2124938219,,,,
brs,-24.399200439453097,-10.829867362976,4.97995138168335,0.787221193313598,2124954886,,,,
brs,-25.6005020141601,-10.3366889953613,5.90804052352905,-0.404696881771087,2124971553,,,,
brs,-25.235649108886697,-10.1688442230224,6.52893877029418,1.68084335327148,2124988220,,,,
brs,-23.73046875,-10.4090147018432,4.36360883712768,1.46167767047882,2125004887,,,,
brs,-21.7586021423339,-10.1483058929443,-2.31733965873718,0.0288301892578601,2125021554,,,,
brs,-20.9493789672851,-9.78166484832763,-5.44104290008544,-0.887876272201538,2125038221,,,,
brs,-20.670745849609297,-8.91778182983398,-2.74817419052124,-3.02290654182434,2125054888,,,,
brs,-20.395374298095703,-7.28670454025268,1.74358260631561,-2.33847546577453,2125071555,,,,
brs,-20.477741241455,-6.80152797698974,5.42198181152343,-1.1170539855957,2125088222,,,,
brs,-20.237476348876903,-7.31553745269775,4.00961017608642,-0.334654361009597,2125104889,,,,
brs,-20.385017395019503,-7.99503946304321,2.974289894104,1.34680223464965,2125121556,,,,
brs,-21.028675079345703,-9.10511016845703,1.97063672542572,2.4173936843872,2125138223,,,,
brs,-21.209091186523402,-10.6334915161132,1.97395074367523,1.25515103340148,2125154890,,,,
brs,-20.4613227844238,-12.0797424316406,-0.326221793889999,0.720382809638977,2125171557,,,,
brs,-20.119903564453097,-12.6759052276611,-2.64194798469543,1.51578938961029,2125188224,,,,
brs,-20.755661010742102,-12.6507406234741,-2.99462604522705,2.58553552627563,2125204891,,,,
brs,-22.215015411376903,-12.5526685714721,-1.88076484203338,3.41762328147888,2125221558,,,,
brs,-23.42036819458,-12.3391599655151,-0.247791856527328,3.81159234046936,2125238225,,,,
brs,-23.8931694030761,-12.0844097137451,1.70425808429718,3.30397033691406,2125254892,,,,
brs,-23.4634170532226,-12.1779193878173,2.20843577384948,2.57363247871398,2125271559,,,,
brs,-22.722557067871,-12.3814163208007,1.58775687217712,1.64923751354217,2125288226,,,,
brs,-22.322849273681598,-12.7217769622802,0.260979324579238,0.599811553955078,2125304893,,,,
brs,-22.2654457092285,-13.1750793457031,-0.508514702320098,-0.606320738792419,2125321560,,,,
brs,-22.695095062255803,-13.6261510848999,-1.11029875278472,-1.59882867336273,2125338227,,,,
brs,-23.440864562988203,-14.1478185653686,-0.567973494529724,-1.77803301811218,2125354894,,,,
brs,-24.047168731689403,-14.6777954101562,-0.536760687828064,-1.08577370643615,2125371561,,,,
brs,-24.575798034667898,-15.3365697860717,-0.51514720916748,-0.020816370844841,2125388228,,,,
brs,-24.835926055908203,-16.2372779846191,-0.0934588760137558,1.02397501468658,2125404895,,,,
brs,-24.950710296630803,-17.250597000122,-0.781681299209594,1.81671869754791,2125421562,,,,
brs,-25.124172210693303,-18.3330535888671,-1.70652389526367,2.03085732460021,2125438229,,,,
brs,-25.612964630126903,-19.4175071716308,-1.84144449234008,1.94622075557708,2125454896,,,,
brs,-26.415985107421797,-20.5498504638671,-1.53062438964843,1.63050210475921,2125471563,,,,
brs,-27.240081787109297,-21.6613025665283,-1.06678891181945,1.23455286026,2125488230,,,,
brs,-27.927478790283203,-22.8466644287109,-0.616801381111145,0.64095789194107,2125504897,,,,
brs,-28.139350891113203,-24.2053298950195,-0.52556037902832,-0.139992162585258,2125521564,,,,
brs,-27.873832702636697,-25.4965476989746,-0.229035079479217,-0.546710014343261,2125538231,,,,
brs,-27.5246810913085,-26.5928573608398,0.52808529138565,-1.29863774776458,2125554898,,,,
brs,-27.273361206054602,-27.0776596069335,0.571314692497253,-0.639058291912078,2125571565,,,,
brs,-27.5227394104003,-27.1517372131347,1.26612341403961,-0.91506814956665,2125588232,,,,
brs,-28.224338531494098,-27.3242073059082,1.43110561370849,-1.14666903018951,2125604899,,,,
brs,-29.0227394104003,-27.7001094818115,0.182077601552009,0.00284677743911743,2125621566,,,,
brs,-29.9764366149902,-27.6073551177978,-0.345126569271087,0.602944791316986,2125638233,,,,
brs,-30.8460083007812,-27.2476730346679,-1.4821194410324,-0.514588594436645,2125654900,,,,
brs,-31.650646209716797,-26.4456138610839,-1.9759829044342,-2.23335003852844,2125671567,,,,
brs,-32.6092834472656,-25.2787685394287,-2.81207561492919,-4.96814918518066,2125688234,,,,
brs,-33.7507591247558,-24.1272678375244,-2.94890069961547,-7.52601194381713,2125704901,,,,
brs,-34.2495956420898,-23.4375667572021,-2.29079389572143,-7.51194334030151,2125721568,,,,
brs,-33.9612998962402,-23.3786506652832,1.29093122482299,-5.40224409103393,2125738235,,,,
brs,-33.9644203186035,-23.4245128631591,4.35103845596313,-3.90242362022399,2125754902,,,,
brs,-34.333351135253906,-23.3072967529296,5.66727685928344,-2.20893096923828,2125771569,,,,
brs,-35.2292022705078,-23.2828521728515,3.12526679039001,-0.744263350963592,2125788236,,,,
brs,-36.0772705078125,-23.4957370758056,0.182446867227554,1.50428748130798,2125804903,,,,
brs,-35.846908569335895,-23.0495662689209,-1.72871077060699,3.0277681350708,2125821570,,,,
brs,-34.528541564941406,-22.6888751983642,-1.82287812232971,5.24204111099243,2125838237,,,,
brs,-32.6887130737304,-22.296760559082,-0.637270450592041,6.3437123298645,2125854904,,,,
brs,-31.2259101867675,-21.9072284698486,0.990134418010711,5.28428173065185,2125871571,,,,
brs,-30.059535980224602,-21.814167022705,3.51722073554992,3.94841122627258,2125888238,,,,
brs,-29.1405067443847,-22.0376052856445,4.48969745635986,3.76541924476623,2125904905,,,,
brs,-28.4776153564453,-22.3979015350341,3.28049707412719,2.99105310440063,2125921572,,,,
brs,-26.9073028564453,-23.0497550964355,1.82381534576416,1.78881156444549,2125938239,,,,
brs,-24.8894882202148,-23.8225669860839,1.22054588794708,0.970149636268615,2125954906,,,,
brs,-22.8391952514648,-24.5283298492431,2.65155839920043,0.870818674564361,2125971573,,,,
brs,-20.7758560180664,-25.0563640594482,4.85049247741699,0.103145517408847,2125988240,,,,
brs,-18.8601493835449,-25.7655334472656,6.16097593307495,-0.144862607121467,2126004907,,,,
brs,-17.2783966064453,-26.4305191040039,8.38663673400878,0.0344138890504837,2126021574,,,,
brs,-16.0790824890136,-27.3562126159667,7.7818808555603,0.359828770160675,2126038241,,,,
brs,-15.246856689453097,-28.4336261749267,7.54193305969238,0.300030380487442,2126054908,,,,
brs,-13.572052001953097,-30.0795555114746,4.89577913284301,-0.172883242368698,2126071575,,,,
brs,-12.1953735351562,-31.5119152069091,3.23944067955017,-1.29261314868927,2126088242,,,,
brs,-12.7330513000488,-32.7150001525878,1.57090878486633,-2.55719709396362,2126104909,,,,
brs,-15.043201446533203,-33.6182708740234,1.21532559394836,-3.55562710762023,2126121576,,,,
brs,-18.476795196533203,-34.6389274597168,1.46631383895874,-4.10535955429077,2126138243,,,,
brs,-22.436569213867102,-35.743366241455,2.26285815238952,-3.2619924545288,2126154910,,,,
brs,-26.342170715332003,-37.1713027954101,3.9597361087799,-2.09129500389099,2126171577,,,,
brs,-29.600601196289,-38.6822891235351,4.75235223770141,-2.36577081680297,2126188244,,,,
brs,-32.1759147644043,-40.6085662841796,5.21402025222778,-4.02483654022216,2126204911,,,,
brs,-34.084945678710895,-43.3738059997558,5.0355544090271,-4.78168249130249,2126221578,,,,
brs,-35.4249725341796,-46.0159187316894,5.37726736068725,-4.69774866104126,2126238245,,,,
brs,-36.289321899414006,-52.068977355957,5.11962556838989,-10.942416191101,2126254912,,,,
brs,-37.2395401000976,-57.8782234191894,3.67223906517028,-9.35963535308837,2126271579,,,,
brs,-38.118637084960895,-59.4863166809082,2.30745697021484,-6.43282604217529,2126288246,,,,
brs,-38.862533569335895,-60.7492523193359,1.35985600948333,-6.60584163665771,2126304913,,,,
brs,-38.9526672363281,-61.877025604248,0.962029039859771,-2.34759449958801,2126321580,,,,
brs,-37.892913818359304,-62.5306892395019,1.11369597911834,2.84808111190795,2126338247,,,,
brs,-36.3534240722656,-61.3528099060058,3.73339509963989,3.64665222167968,2126354914,,,,
brs,-33.5136756896972,-58.1893043518066,-0.825574219226837,0.161403000354766,2126371581,,,,
brs,-28.0567398071289,-47.0417404174804,3.6907570362091,-2.71213245391845,2126388248,,,,
brs,-27.469676971435497,-41.964916229248,1.67928099632263,-7.97548627853393,2126404915,,,,
brs,-25.667079925537102,-43.0158081054687,-11.3411197662353,-7.63972854614257,2126421582,,,,
brs,-26.7792778015136,-43.4040718078613,37.4423065185546,-9.92180061340332,2126438249,,,,
brs,-42.263153076171804,-42.5000457763671,-23.4894084930419,-13.1960163116455,2126454916,,,,
brs,-44.182998657226506,-39.7028350830078,-22.4352092742919,-13.992636680603,2126471583,,,,
brs,-43.0163497924804,-34.6014976501464,-6.32889556884765,-17.3311424255371,2126488250,,,,
brs,-44.3618240356445,-30.627965927124,-2.08870720863342,-18.6001071929931,2126504917,,,,
brs,-42.672264099121094,-28.4710350036621,2.72924017906188,-4.09665966033935,2126521584,,,,
brs,-40.751045227050696,-26.919506072998,28.9500293731689,-0.720677852630615,2126538251,,,,
brs,-46.1809387207031,-26.2073440551757,28.089693069458,3.1122510433197,2126554918,,,,
brs,-54.518745422363196,-24.2562656402587,-1.44833517074584,5.95216369628906,2126571585,,,,
brs,-52.1992645263671,-19.735008239746,-16.6624908447265,0.638825178146362,2126588252,,,,
brs,-41.992485046386705,-15.0569047927856,-11.2342500686645,-4.19345664978027,2126604919,,,,
brs,-36.380928039550696,-12.0019559860229,-4.30862045288085,-4.28036499023437,2126621586,,,,
brs,-32.7476387023925,-11.3863048553466,12.5339727401733,-2.45253849029541,2126638253,,,,
brs,-29.729907989501903,-11.2645664215087,12.8738374710083,-2.09591841697692,2126654920,,,,
brs,-27.081474304199197,-11.2865734100341,10.426025390625,-2.110600233078,2126671587,,,,
brs,-24.213615417480398,-10.6584386825561,5.35816574096679,-0.639537811279296,2126688254,,,,
brs,-24.153553009033203,-10.314335823059,5.43071842193603,0.583407640457153,2126704921,,,,
brs,-24.6224174499511,-10.44735622406,8.69092750549316,1.79791164398193,2126721588,,,,
brs,-23.9637832641601,-10.824649810791,7.60215902328491,2.23299121856689,2126738255,,,,
brs,-23.0404052734375,-11.1879873275756,2.40087437629699,1.77893078327178,2126754922,,,,
brs,-21.008510589599602,-11.6475763320922,-4.19906425476074,1.4263709783554,2126771589,,,,
brs,-18.888107299804602,-11.8459644317626,-8.47964668273925,0.879747748374939,2126788256,,,,
brs,-17.961929321289,-11.8203735351562,-6.84608936309814,1.40598940849304,2126804923,,,,
brs,-16.4773941040039,-11.7288522720336,-3.52033996582031,0.0824872702360153,2126821590,,,,
brs,-15.302001953125,-10.3785810470581,0.444902062416076,-2.25712728500366,2126838257,,,,
brs,-15.075996398925703,-8.36347579956054,2.85684204101562,-2.66066980361938,2126854924,,,,
brs,-15.824722290038999,-8.3724889755249,3.81645154953002,-1.96286249160766,2126871591,,,,
brs,-17.030475616455,-9.2919111251831,4.47099447250366,-0.78101098537445,2126888258,,,,
brs,-17.3501396179199,-10.0537614822387,4.6712908744812,1.66691994667053,2126904925,,,,
brs,-17.1042518615722,-10.5385055541992,3.28402662277221,2.14170670509338,2126921592,,,,
brs,-16.508678436279297,-11.2059602737426,0.855718433856964,1.22149336338043,2126938259,,,,
brs,-16.3582382202148,-12.5250358581542,-0.120487287640571,1.19617354869842,2126954926,,,,
brs,-16.773380279541,-14.257131576538,-0.0958241075277328,2.05876922607421,2126971593,,,,
brs,-17.394031524658203,-15.7653541564941,0.0208132434636354,2.73078918457031,2126988260,,,,
brs,-17.9885673522949,-16.4429702758789,0.479006886482238,3.21209788322448,2127004927,,,,
brs,-18.467315673828097,-16.4719944000244,1.2301150560379,3.96510767936706,2127021594,,,,
brs,-18.7990531921386,-16.2384986877441,1.31438624858856,4.15783834457397,2127038261,,,,
brs,-18.8817901611328,-16.2435932159423,0.915967106819152,3.34511542320251,2127054928,,,,
brs,-18.9998550415039,-16.6021823883056,0.324023425579071,1.96631729602813,2127071595,,,,
brs,-19.083080291747997,-17.1432209014892,-0.456485927104949,0.546588063240051,2127088262,,,,
brs,-18.8945503234863,-17.7568588256835,-1.77958106994628,-0.52136480808258,2127104929,,,,
brs,-18.5821952819824,-18.4738254547119,-2.42598104476928,-0.789312720298767,2127121596,,,,
brs,-18.1592636108398,-19.1250400543212,-2.01738715171813,-0.58662724494934,2127138263,,,,
brs,-17.570365905761697,-19.7174758911132,-1.56013131141662,-0.0538008287549018,2127154930,,,,
brs,-17.215785980224602,-20.4376354217529,-0.397370010614395,0.695225059986114,2127171597,,,,
brs,-17.043159484863203,-21.2898540496826,0.363065212965011,1.54828143119812,2127188264,,,,
brs,-17.0718803405761,-22.233076095581,0.294158816337585,2.06258821487426,2127204931,,,,
brs,-17.513874053955,-23.1545848846435,0.0721444934606552,2.58799481391906,2127221598,,,,
brs,-18.3567237854003,-23.9022617340087,-0.299351662397384,2.7738606929779,2127238265,,,,
brs,-19.1561279296875,-24.47043800354,-0.607772290706634,2.93368029594421,2127254932,,,,
brs,-19.7105140686035,-25.0422916412353,-0.910742998123169,2.95916509628295,2127271599,,,,
brs,-20.0809364318847,-25.6358089447021,-0.656489193439483,2.66364741325378,2127288266,,,,
brs,-20.263252258300703,-26.1946411132812,-0.245176881551742,2.13582849502563,2127304933,,,,
brs,-20.660755157470703,-26.6605072021484,-0.10087726265192,1.19231462478637,2127321600,,,,
brs,-21.363082885742102,-27.1702003479003,-0.0289944987744092,-0.212409421801567,2127338267,,,,
brs,-22.219345092773402,-27.6549968719482,0.35638427734375,-1.09336733818054,2127354934,,,,
brs,-23.0828399658203,-28.2389945983886,0.333304792642593,-1.93100595474243,2127371601,,,,
brs,-23.650749206542898,-29.0714874267578,-0.0718753859400749,-2.44180631637573,2127388268,,,,
brs,-24.236129760742102,-29.9428119659423,0.573845446109771,-1.28941881656646,2127404935,,,,
brs,-24.878326416015597,-31.0176544189453,0.654236853122711,0.26460462808609,2127421602,,,,
brs,-25.916244506835902,-31.458885192871,0.85409927368164,1.66486310958862,2127438269,,,,
brs,-27.557567596435497,-31.283540725708,0.440537124872207,2.51308178901672,2127454936,,,,
brs,-29.527919769287102,-30.6506614685058,0.478324502706527,1.00260174274444,2127471603,,,,
brs,-31.3896446228027,-29.6266365051269,-0.12878043949604,-1.40096235275268,2127488270,,,,
brs,-32.6243667602539,-28.5910282135009,-0.153880581259727,-3.36185932159423,2127504937,,,,
brs,-33.3160400390625,-27.6831302642822,-0.924845337867736,-3.9969208240509,2127521604,,,,
brs,-33.2523956298828,-26.8098278045654,-0.685612559318542,-5.07637643814086,2127538271,,,,
brs,-32.8466415405273,-25.8998317718505,-1.1357637643814,-5.7948579788208,2127554938,,,,
brs,-33.063190460205,-25.0141086578369,-1.47264301776885,-4.90629720687866,2127571605,,,,
brs,-33.4318161010742,-24.0201625823974,-1.81005251407623,-2.97742080688476,2127588272,,,,
brs,-33.452350616455,-23.6152420043945,-0.514362275600433,-0.299844980239868,2127604939,,,,
brs,-33.5719718933105,-23.0521850585937,0.797435224056243,0.921683371067047,2127621606,,,,
brs,-33.7146911621093,-22.6113662719726,0.946036756038665,1.13020372390747,2127638273,,,,
brs,-33.8212623596191,-22.4061012268066,2.05571746826171,2.42290544509887,2127654940,,,,
brs,-33.4414749145507,-22.7242927551269,3.45639991760253,3.83531332015991,2127671607,,,,
brs,-32.180606842041,-23.3442077636718,4.80480670928955,4.87955236434936,2127688274,,,,
brs,-30.395702362060497,-24.1992740631103,4.62412595748901,4.75227451324462,2127704941,,,,
brs,-28.2514266967773,-24.3712348937988,3.59901571273803,4.94108200073242,2127721608,,,,
brs,-26.733776092529297,-24.1021404266357,1.2747790813446,3.89393591880798,2127738275,,,,
brs,-25.363029479980398,-23.6513805389404,-0.0604920648038387,1.95033001899719,2127754942,,,,
brs,-23.8756523132324,-23.1587409973144,-0.596411287784576,-0.0133767053484916,2127771609,,,,
brs,-22.601364135742102,-22.9535846710205,-0.679418683052063,-1.83029735088348,2127788276,,,,
brs,-21.623729705810497,-23.2492427825927,1.22982156276702,-3.2900390625,2127804943,,,,
brs,-20.607406616210902,-24.0621337890625,3.59456157684326,-3.51513051986694,2127821610,,,,
brs,-18.907497406005803,-24.9698066711425,6.61297750473022,-2.7594199180603,2127838277,,,,
brs,-16.1469497680664,-26.0022678375244,8.18343925476074,-1.52924406528472,2127854944,,,,
brs,-12.510097503662102,-27.4478187561035,8.12186813354492,-0.506908655166626,2127871611,,,,
brs,-8.861648559570298,-28.9338703155517,5.8970046043396,-0.430292546749115,2127888278,,,,
brs,-8.014213562011697,-30.0057487487792,4.25774097442626,0.0157372336834669,2127904945,,,,
brs,-10.543170928955,-30.678876876831,3.44900465011596,-0.522762894630432,2127921612,,,,
brs,-15.198802947997997,-31.2063388824462,3.34928894042968,-0.830906510353088,2127938279,,,,
brs,-21.219978332519503,-31.9452667236328,2.64617753028869,-0.20103733241558,2127954946,,,,
brs,-27.470146179199197,-33.2554321289062,2.63940048217773,-0.434133380651474,2127971613,,,,
brs,-31.9714698791503,-34.9129524230957,3.07523441314697,-1.6342190504074,2127988280,,,,
brs,-34.369606018066406,-36.8361892700195,3.16465258598327,-3.39674973487854,2128004947,,,,
brs,-35.717041015625,-38.8341903686523,4.08850908279418,-4.30706262588501,2128021614,,,,
brs,-37.0424728393554,-40.7593650817871,2.70890617370605,-4.74455976486206,2128038281,,,,
brs,-37.8588027954101,-46.3058471679687,2.12606072425842,-9.19032287597656,2128054948,,,,
brs,-38.633514404296804,-57.3414039611816,2.31885814666748,-8.89848136901855,2128071615,,,,
brs,-39.3015441894531,-60.6145553588867,2.19478845596313,-8.05812263488769,2128088282,,,,
brs,-39.70025634765619,-62.0569152832031,2.09921765327453,-5.48076677322387,2128104949,,,,
brs,-39.47369384765619,-61.8754577636718,2.2344524860382,-1.68762040138244,2128121616,,,,
brs,-39.287208557128906,-61.6042366027832,3.84409165382385,-0.901643633842468,2128138283,,,,
